profile,role,score,can_id,byte,bit_in_byte,dbc_message,activity_enrichment,event_coverage,event_hits,event_total,inside_transitions,outside_transitions,period_cv
generic-event,事件附近变化,43.011,0x328,1,5,ESP_info,5.711846933402247,0.2,3,15,10,6,2.1500220718908163
window,按钮事件:手动未知方向触发,43.011,0x328,1,5,ESP_info,5.711846933402247,0.2,3,15,10,6,2.1500220718908163
generic-event,事件附近变化,42.986,0x388,1,5,GTW_canStatus,5.711846933402247,0.2,3,15,10,6,2.151364872978483
window,按钮事件:手动未知方向触发,42.986,0x388,1,5,GTW_canStatus,5.711846933402247,0.2,3,15,10,6,2.151364872978483
generic-event,事件附近变化,42.921,0x388,3,5,GTW_canStatus,5.954939069170456,0.2,3,15,185,123,10.626888269614899
window,按钮事件:手动未知方向触发,42.921,0x388,3,5,GTW_canStatus,5.954939069170456,0.2,3,15,185,123,10.626888269614899
generic-event,事件附近变化,42.815,0x388,2,2,GTW_canStatus,6.042945541864406,0.2,3,15,162,106,9.969129981433541
window,按钮事件:手动未知方向触发,42.815,0x388,2,2,GTW_canStatus,6.042945541864406,0.2,3,15,162,106,9.969129981433541
generic-event,事件附近变化,42.681,0x388,2,0,GTW_canStatus,5.987091799542621,0.2,3,15,165,109,10.032770723151332
window,按钮事件:手动未知方向触发,42.681,0x388,2,0,GTW_canStatus,5.987091799542621,0.2,3,15,165,109,10.032770723151332
generic-event,事件附近变化,42.640,0x328,3,2,ESP_info,5.745532419361683,0.2,3,15,190,131,10.838990327312404
window,按钮事件:手动未知方向触发,42.640,0x328,3,2,ESP_info,5.745532419361683,0.2,3,15,190,131,10.838990327312404
generic-event,事件附近变化,42.604,0x328,2,1,ESP_info,5.987091799542621,0.2,3,15,165,109,10.035429777200777
window,按钮事件:手动未知方向触发,42.604,0x328,2,1,ESP_info,5.987091799542621,0.2,3,15,165,109,10.035429777200777
generic-event,事件附近变化,42.585,0x328,4,6,ESP_info,5.741498475989033,0.2,3,15,23,15,3.5796970263348804
window,按钮事件:手动未知方向触发,42.585,0x328,4,6,ESP_info,5.741498475989033,0.2,3,15,23,15,3.5796970263348804
generic-event,事件附近变化,42.567,0x328,1,6,ESP_info,5.6978450996433985,0.2,3,15,177,123,10.474745942985967
window,按钮事件:手动未知方向触发,42.567,0x328,1,6,ESP_info,5.6978450996433985,0.2,3,15,177,123,10.474745942985967
generic-event,事件附近变化,42.462,0x328,4,4,ESP_info,5.64170161994,0.2,3,15,65,45,6.279642941812051
window,按钮事件:手动未知方向触发,42.462,0x328,4,4,ESP_info,5.64170161994,0.2,3,15,65,45,6.279642941812051
generic-event,事件附近变化,42.439,0x388,5,1,GTW_canStatus,6.38076907402764,0.2,3,15,259,161,12.538311095420713
window,按钮事件:手动未知方向触发,42.439,0x388,5,1,GTW_canStatus,6.38076907402764,0.2,3,15,259,161,12.538311095420713
generic-event,事件附近变化,42.432,0x328,3,7,ESP_info,5.642353325740693,0.2,3,15,147,103,9.552284352627323
window,按钮事件:手动未知方向触发,42.432,0x328,3,7,ESP_info,5.642353325740693,0.2,3,15,147,103,9.552284352627323
generic-event,事件附近变化,42.415,0x257,6,0,DI_speed,3.0431994057745144,0.4,6,15,9,11,1.3335070174930497
window,按钮事件:手动未知方向触发,42.415,0x257,6,0,DI_speed,3.0431994057745144,0.4,6,15,9,11,1.3335070174930497
generic-event,事件附近变化,42.359,0x328,4,2,ESP_info,5.612256329321091,0.2,3,15,97,68,7.729933253188321
window,按钮事件:手动未知方向触发,42.359,0x328,4,2,ESP_info,5.612256329321091,0.2,3,15,97,68,7.729933253188321
generic-event,事件附近变化,42.314,0x328,5,1,ESP_info,6.289054506248555,0.2,3,15,260,164,12.589623589116979
window,按钮事件:手动未知方向触发,42.314,0x328,5,1,ESP_info,6.289054506248555,0.2,3,15,260,164,12.589623589116979
generic-event,事件附近变化,42.287,0x2E8,7,3,EPBR_status,5.0397723347127625,0.2,3,15,5,3,1.3214905285318628
window,按钮事件:手动未知方向触发,42.287,0x2E8,7,3,EPBR_status,5.0397723347127625,0.2,3,15,5,3,1.3214905285318628
generic-event,事件附近变化,42.272,0x7A8,3,3,,5.741498475989033,0.2,3,15,23,15,3.5963830144014013
window,按钮事件:手动未知方向触发,42.272,0x7A8,3,3,,5.741498475989033,0.2,3,15,23,15,3.5963830144014013
generic-event,事件附近变化,42.217,0x388,4,4,GTW_canStatus,5.522167433411042,0.2,3,15,65,46,6.312711386204704
window,按钮事件:手动未知方向触发,42.217,0x388,4,4,GTW_canStatus,5.522167433411042,0.2,3,15,65,46,6.312711386204704
generic-event,事件附近变化,42.207,0x388,3,3,GTW_canStatus,5.508228842703401,0.2,3,15,178,128,10.588497444253065
window,按钮事件:手动未知方向触发,42.207,0x388,3,3,GTW_canStatus,5.508228842703401,0.2,3,15,178,128,10.588497444253065
generic-event,事件附近变化,42.175,0x328,3,6,ESP_info,5.530202599164687,0.2,3,15,151,108,9.726722709046275
window,按钮事件:手动未知方向触发,42.175,0x328,3,6,ESP_info,5.530202599164687,0.2,3,15,151,108,9.726722709046275
generic-event,事件附近变化,42.159,0x2A8,7,3,CMPD_state,5.0397723347127625,0.2,3,15,5,3,1.3220676636728985
window,按钮事件:手动未知方向触发,42.159,0x2A8,7,3,CMPD_state,5.0397723347127625,0.2,3,15,5,3,1.3220676636728985
generic-event,事件附近变化,42.137,0x328,5,2,ESP_info,6.250994051616282,0.2,3,15,130,82,8.868405440990236
window,按钮事件:手动未知方向触发,42.137,0x328,5,2,ESP_info,6.250994051616282,0.2,3,15,130,82,8.868405440990236
generic-event,事件附近变化,42.123,0x272,3,4,VCLEFT_epbmDebug,6.205628988223833,0.13333333333333333,2,15,14,8,2.683472017317809
window,按钮事件:手动未知方向触发,42.123,0x272,3,4,VCLEFT_epbmDebug,6.205628988223833,0.13333333333333333,2,15,14,8,2.683472017317809
generic-event,事件附近变化,42.106,0x388,5,2,GTW_canStatus,6.250994051616282,0.2,3,15,130,82,8.87166726404649
window,按钮事件:手动未知方向触发,42.106,0x388,5,2,GTW_canStatus,6.250994051616282,0.2,3,15,130,82,8.87166726404649
generic-event,事件附近变化,42.104,0x272,1,1,VCLEFT_epbmDebug,6.205628988223833,0.2,3,15,14,8,2.645225674277219
window,按钮事件:手动未知方向触发,42.104,0x272,1,1,VCLEFT_epbmDebug,6.205628988223833,0.2,3,15,14,8,2.645225674277219
generic-event,事件附近变化,42.098,0x388,4,0,GTW_canStatus,5.499360930061379,0.2,3,15,135,97,9.201145728690873
window,按钮事件:手动未知方向触发,42.098,0x388,4,0,GTW_canStatus,5.499360930061379,0.2,3,15,135,97,9.201145728690873
generic-event,事件附近变化,42.066,0x328,3,4,ESP_info,5.4851044673983225,0.2,3,15,180,130,10.652388436083863
window,按钮事件:手动未知方向触发,42.066,0x328,3,4,ESP_info,5.4851044673983225,0.2,3,15,180,130,10.652388436083863
generic-event,事件附近变化,41.997,0x228,0,0,EPBR_internalStatus,5.0397723347127625,0.2,3,15,5,3,1.2718222721346204
window,按钮事件:手动未知方向触发,41.997,0x228,0,0,EPBR_internalStatus,5.0397723347127625,0.2,3,15,5,3,1.2718222721346204
generic-event,事件附近变化,41.994,0x2E8,0,2,EPBR_status,5.0397723347127625,0.2,3,15,5,3,1.2718180419486538
window,按钮事件:手动未知方向触发,41.994,0x2E8,0,2,EPBR_status,5.0397723347127625,0.2,3,15,5,3,1.2718180419486538
generic-event,事件附近变化,41.992,0x288,0,0,EPBL_internalStatus,5.0397723347127625,0.2,3,15,5,3,1.2726891039372923
window,按钮事件:手动未知方向触发,41.992,0x288,0,0,EPBL_internalStatus,5.0397723347127625,0.2,3,15,5,3,1.2726891039372923
generic-event,事件附近变化,41.991,0x2A8,0,2,CMPD_state,5.0397723347127625,0.2,3,15,5,3,1.271805558450267
window,按钮事件:手动未知方向触发,41.991,0x2A8,0,2,CMPD_state,5.0397723347127625,0.2,3,15,5,3,1.271805558450267
generic-event,事件附近变化,41.902,0x328,4,3,ESP_info,5.36761437048214,0.2,3,15,82,60,7.160886388193188
window,按钮事件:手动未知方向触发,41.902,0x328,4,3,ESP_info,5.36761437048214,0.2,3,15,82,60,7.160886388193188
generic-event,事件附近变化,41.661,0x328,2,2,ESP_info,5.431481046003828,0.2,3,15,117,85,8.633836724346517
window,按钮事件:手动未知方向触发,41.661,0x328,2,2,ESP_info,5.431481046003828,0.2,3,15,117,85,8.633836724346517
generic-event,事件附近变化,41.610,0x328,3,5,ESP_info,5.2182925294300455,0.2,3,15,166,126,10.330788565113862
window,按钮事件:手动未知方向触发,41.610,0x328,3,5,ESP_info,5.2182925294300455,0.2,3,15,166,126,10.330788565113862
generic-event,事件附近变化,41.519,0x393,0,7,ID393VCRIGHT_epbmDebug,6.523019203582264,0.2,3,15,18,10,3.053777082368471
window,按钮事件:手动未知方向触发,41.519,0x393,0,7,ID393VCRIGHT_epbmDebug,6.523019203582264,0.2,3,15,18,10,3.053777082368471
generic-event,事件附近变化,41.476,0x328,3,3,ESP_info,5.192986814531426,0.2,3,15,173,132,10.569245144797616
window,按钮事件:手动未知方向触发,41.476,0x328,3,3,ESP_info,5.192986814531426,0.2,3,15,173,132,10.569245144797616
generic-event,事件附近变化,41.472,0x126,0,5,DI_hvBusStatus,3.6400578971678046,0.3333333333333333,5,15,9,9,1.694210030475296
window,按钮事件:手动未知方向触发,41.472,0x126,0,5,DI_hvBusStatus,3.6400578971678046,0.3333333333333333,5,15,9,9,1.694210030475296
generic-event,事件附近变化,41.394,0x272,0,4,VCLEFT_epbmDebug,5.5574782335426525,0.2,3,15,32,22,4.353554844927944
window,按钮事件:手动未知方向触发,41.394,0x272,0,4,VCLEFT_epbmDebug,5.5574782335426525,0.2,3,15,32,22,4.353554844927944
generic-event,事件附近变化,41.375,0x393,0,4,ID393VCRIGHT_epbmDebug,5.5574782335426525,0.2,3,15,32,22,4.353600860684298
window,按钮事件:手动未知方向触发,41.375,0x393,0,4,ID393VCRIGHT_epbmDebug,5.5574782335426525,0.2,3,15,32,22,4.353600860684298
generic-event,事件附近变化,41.375,0x393,2,6,ID393VCRIGHT_epbmDebug,5.5574782335426525,0.2,3,15,32,22,4.35270681224881
window,按钮事件:手动未知方向触发,41.375,0x393,2,6,ID393VCRIGHT_epbmDebug,5.5574782335426525,0.2,3,15,32,22,4.35270681224881
generic-event,事件附近变化,41.347,0x328,5,3,ESP_info,5.896997311379698,0.2,3,15,65,43,6.275384498564103
window,按钮事件:手动未知方向触发,41.347,0x328,5,3,ESP_info,5.896997311379698,0.2,3,15,65,43,6.275384498564103
generic-event,事件附近变化,41.328,0x328,2,0,ESP_info,5.200188443723475,0.2,3,15,155,118,10.002318490022288
window,按钮事件:手动未知方向触发,41.328,0x328,2,0,ESP_info,5.200188443723475,0.2,3,15,155,118,10.002318490022288
generic-event,事件附近变化,41.271,0x128,0,7,,5.9940611361660885,0.2,3,15,3,1,0.4530690759211434
window,按钮事件:手动未知方向触发,41.271,0x128,0,7,,5.9940611361660885,0.2,3,15,3,1,0.4530690759211434
generic-event,事件附近变化,41.257,0x388,4,1,GTW_canStatus,5.043766325946541,0.2,3,15,120,94,8.83071240751825
window,按钮事件:手动未知方向触发,41.257,0x388,4,1,GTW_canStatus,5.043766325946541,0.2,3,15,120,94,8.83071240751825
generic-event,事件附近变化,41.246,0x388,5,3,GTW_canStatus,5.896997311379698,0.2,3,15,65,43,6.281398406035145
window,按钮事件:手动未知方向触发,41.246,0x388,5,3,GTW_canStatus,5.896997311379698,0.2,3,15,65,43,6.281398406035145
generic-event,事件附近变化,41.246,0x344,0,3,,5.9940611361660885,0.2,3,15,3,1,0.5910722485757334
window,按钮事件:手动未知方向触发,41.246,0x344,0,3,,5.9940611361660885,0.2,3,15,3,1,0.5910722485757334
generic-event,事件附近变化,41.246,0x344,5,2,,5.9940611361660885,0.2,3,15,3,1,0.48380847481795675
window,按钮事件:手动未知方向触发,41.246,0x344,5,2,,5.9940611361660885,0.2,3,15,3,1,0.48380847481795675
generic-event,事件附近变化,41.238,0x328,4,5,ESP_info,5.0622517376501746,0.2,3,15,38,29,4.859128653521826
window,按钮事件:手动未知方向触发,41.238,0x328,4,5,ESP_info,5.0622517376501746,0.2,3,15,38,29,4.859128653521826
generic-event,事件附近变化,41.135,0x272,7,4,VCLEFT_epbmDebug,5.433165498490121,0.2,3,15,34,24,4.51177689941376
window,按钮事件:手动未知方向触发,41.135,0x272,7,4,VCLEFT_epbmDebug,5.433165498490121,0.2,3,15,34,24,4.51177689941376
generic-event,事件附近变化,41.116,0x393,7,4,ID393VCRIGHT_epbmDebug,5.433165498490121,0.2,3,15,34,24,4.511697648347661
window,按钮事件:手动未知方向触发,41.116,0x393,7,4,ID393VCRIGHT_epbmDebug,5.433165498490121,0.2,3,15,34,24,4.511697648347661
generic-event,事件附近变化,41.099,0x388,4,5,GTW_canStatus,4.96223087063604,0.2,3,15,36,28,4.742921769187743
window,按钮事件:手动未知方向触发,41.099,0x388,4,5,GTW_canStatus,4.96223087063604,0.2,3,15,36,28,4.742921769187743
generic-event,事件附近变化,41.083,0x388,3,7,GTW_canStatus,5.026593666751071,0.2,3,15,141,111,9.600012434099998
window,按钮事件:手动未知方向触发,41.083,0x388,3,7,GTW_canStatus,5.026593666751071,0.2,3,15,141,111,9.600012434099998
generic-event,事件附近变化,41.043,0x3B6,0,6,DI_odometerStatus,4.177678973691516,0.13333333333333333,2,15,2,1,
window,按钮事件:手动未知方向触发,41.043,0x3B6,0,6,DI_odometerStatus,4.177678973691516,0.13333333333333333,2,15,2,1,
generic-event,事件附近变化,41.037,0x2A4,1,4,PCS_thermalStatus,5.367687395031573,0.13333333333333333,2,15,4,2,1.3892748086664406
window,按钮事件:手动未知方向触发,41.037,0x2A4,1,4,PCS_thermalStatus,5.367687395031573,0.13333333333333333,2,15,4,2,1.3892748086664406
generic-event,事件附近变化,41.037,0x2A4,1,5,PCS_thermalStatus,5.367687395031573,0.13333333333333333,2,15,4,2,1.3892748086664406
window,按钮事件:手动未知方向触发,41.037,0x2A4,1,5,PCS_thermalStatus,5.367687395031573,0.13333333333333333,2,15,4,2,1.3892748086664406
generic-event,事件附近变化,41.037,0x2A4,1,6,PCS_thermalStatus,5.367687395031573,0.13333333333333333,2,15,4,2,1.3892748086664406
window,按钮事件:手动未知方向触发,41.037,0x2A4,1,6,PCS_thermalStatus,5.367687395031573,0.13333333333333333,2,15,4,2,1.3892748086664406
generic-event,事件附近变化,41.037,0x2A4,1,7,PCS_thermalStatus,5.367687395031573,0.13333333333333333,2,15,4,2,1.3892748086664406
window,按钮事件:手动未知方向触发,41.037,0x2A4,1,7,PCS_thermalStatus,5.367687395031573,0.13333333333333333,2,15,4,2,1.3892748086664406
generic-event,事件附近变化,41.031,0x228,0,3,EPBR_internalStatus,5.0397723347127625,0.2,3,15,5,3,1.277424671625779
window,按钮事件:手动未知方向触发,41.031,0x228,0,3,EPBR_internalStatus,5.0397723347127625,0.2,3,15,5,3,1.277424671625779
generic-event,事件附近变化,41.026,0x288,0,3,EPBL_internalStatus,5.0397723347127625,0.2,3,15,5,3,1.2782990183478462
window,按钮事件:手动未知方向触发,41.026,0x288,0,3,EPBL_internalStatus,5.0397723347127625,0.2,3,15,5,3,1.2782990183478462
generic-event,事件附近变化,41.004,0x788,3,3,,5.248665988779673,0.2,3,15,21,15,3.4957411398625418
window,按钮事件:手动未知方向触发,41.004,0x788,3,3,,5.248665988779673,0.2,3,15,21,15,3.4957411398625418
generic-event,事件附近变化,40.964,0x388,4,2,GTW_canStatus,4.933716524928593,0.2,3,15,84,67,7.390733811578113
window,按钮事件:手动未知方向触发,40.964,0x388,4,2,GTW_canStatus,4.933716524928593,0.2,3,15,84,67,7.390733811578113
generic-event,事件附近变化,40.921,0x328,1,7,ESP_info,5.051117045502941,0.2,3,15,167,131,10.4596119997252
window,按钮事件:手动未知方向触发,40.921,0x328,1,7,ESP_info,5.051117045502941,0.2,3,15,167,131,10.4596119997252
generic-event,事件附近变化,40.837,0x788,7,0,,5.175552220424145,0.2,3,15,22,16,3.5997281231177958
window,按钮事件:手动未知方向触发,40.837,0x788,7,0,,5.175552220424145,0.2,3,15,22,16,3.5997281231177958
generic-event,事件附近变化,40.634,0x7A8,7,0,,5.175552220424145,0.2,3,15,22,16,3.599705577948227
window,按钮事件:手动未知方向触发,40.634,0x7A8,7,0,,5.175552220424145,0.2,3,15,22,16,3.599705577948227
generic-event,事件附近变化,40.535,0x328,4,0,ESP_info,4.746832196158493,0.2,3,15,126,105,9.173180045277704
window,按钮事件:手动未知方向触发,40.535,0x328,4,0,ESP_info,4.746832196158493,0.2,3,15,126,105,9.173180045277704
generic-event,事件附近变化,40.518,0x257,6,1,DI_speed,3.4936539495567147,0.3333333333333333,5,15,6,6,1.005364795379017
window,按钮事件:手动未知方向触发,40.518,0x257,6,1,DI_speed,3.4936539495567147,0.3333333333333333,5,15,6,6,1.005364795379017
generic-event,事件附近变化,40.484,0x328,2,3,ESP_info,4.914866423260578,0.2,3,15,112,90,8.63522638726192
window,按钮事件:手动未知方向触发,40.484,0x328,2,3,ESP_info,4.914866423260578,0.2,3,15,112,90,8.63522638726192
generic-event,事件附近变化,40.391,0x393,0,6,ID393VCRIGHT_epbmDebug,6.205628988223833,0.2,3,15,14,8,2.692863395839186
window,按钮事件:手动未知方向触发,40.391,0x393,0,6,ID393VCRIGHT_epbmDebug,6.205628988223833,0.2,3,15,14,8,2.692863395839186
generic-event,事件附近变化,40.246,0x328,5,4,ESP_info,5.492753144037436,0.2,3,15,33,23,4.447950005307068
window,按钮事件:手动未知方向触发,40.246,0x328,5,4,ESP_info,5.492753144037436,0.2,3,15,33,23,4.447950005307068
generic-event,事件附近变化,40.213,0x388,5,4,GTW_canStatus,5.492753144037436,0.2,3,15,33,23,4.451807003407352
window,按钮事件:手动未知方向触发,40.213,0x388,5,4,GTW_canStatus,5.492753144037436,0.2,3,15,33,23,4.451807003407352
generic-event,事件附近变化,40.125,0x388,4,3,GTW_canStatus,4.5754281650725215,0.2,3,15,71,61,6.903387292056397
window,按钮事件:手动未知方向触发,40.125,0x388,4,3,GTW_canStatus,4.5754281650725215,0.2,3,15,71,61,6.903387292056397
generic-event,事件附近变化,40.108,0x393,1,0,ID393VCRIGHT_epbmDebug,5.205674197024925,0.2,3,15,13,9,2.6525139143853056
window,按钮事件:手动未知方向触发,40.108,0x393,1,0,ID393VCRIGHT_epbmDebug,5.205674197024925,0.2,3,15,13,9,2.6525139143853056
generic-event,事件附近变化,40.031,0x272,6,4,VCLEFT_epbmDebug,5.213361934252086,0.2,3,15,30,22,4.274862693925803
window,按钮事件:手动未知方向触发,40.031,0x272,6,4,VCLEFT_epbmDebug,5.213361934252086,0.2,3,15,30,22,4.274862693925803
generic-event,事件附近变化,40.016,0x393,6,4,ID393VCRIGHT_epbmDebug,5.213361934252086,0.2,3,15,30,22,4.274869092588715
window,按钮事件:手动未知方向触发,40.016,0x393,6,4,ID393VCRIGHT_epbmDebug,5.213361934252086,0.2,3,15,30,22,4.274869092588715
generic-event,事件附近变化,39.993,0x328,4,1,ESP_info,4.553068597894615,0.2,3,15,114,99,8.807294981446654
window,按钮事件:手动未知方向触发,39.993,0x328,4,1,ESP_info,4.553068597894615,0.2,3,15,114,99,8.807294981446654
generic-event,事件附近变化,39.853,0x388,2,3,GTW_canStatus,4.692037738922617,0.2,3,15,141,119,9.819881853416097
window,按钮事件:手动未知方向触发,39.853,0x388,2,3,GTW_canStatus,4.692037738922617,0.2,3,15,141,119,9.819881853416097
generic-event,事件附近变化,39.804,0x340,0,4,VCFRONT_alertMatrix,3.2773360399422375,0.26666666666666666,4,15,13,15,4.085176506028113
window,按钮事件:手动未知方向触发,39.804,0x340,0,4,VCFRONT_alertMatrix,3.2773360399422375,0.26666666666666666,4,15,13,15,4.085176506028113
generic-event,事件附近变化,39.789,0x3B6,0,5,DI_odometerStatus,4.119388000838184,0.2,3,15,3,2,0.6638837634205464
window,按钮事件:手动未知方向触发,39.789,0x3B6,0,5,DI_odometerStatus,4.119388000838184,0.2,3,15,3,2,0.6638837634205464
generic-event,事件附近变化,39.486,0x272,1,2,VCLEFT_epbmDebug,4.806140396475974,0.2,3,15,18,14,3.2853949034022945
window,按钮事件:手动未知方向触发,39.486,0x272,1,2,VCLEFT_epbmDebug,4.806140396475974,0.2,3,15,18,14,3.2853949034022945
generic-event,事件附近变化,39.446,0x788,2,5,,4.575496794652549,0.2,3,15,24,20,3.8587692658609156
window,按钮事件:手动未知方向触发,39.446,0x788,2,5,,4.575496794652549,0.2,3,15,24,20,3.8587692658609156
generic-event,事件附近变化,39.355,0x272,0,6,VCLEFT_epbmDebug,5.711846933402247,0.13333333333333333,2,15,10,6,2.9429231151907724
window,按钮事件:手动未知方向触发,39.355,0x272,0,6,VCLEFT_epbmDebug,5.711846933402247,0.13333333333333333,2,15,10,6,2.9429231151907724
generic-event,事件附近变化,39.312,0x266,0,3,DI_power,4.4697887117975865,0.13333333333333333,2,15,10,8,3.5705454583390517
window,按钮事件:手动未知方向触发,39.312,0x266,0,3,DI_power,4.4697887117975865,0.13333333333333333,2,15,10,8,3.5705454583390517
generic-event,事件附近变化,39.312,0x266,0,4,DI_power,4.4697887117975865,0.13333333333333333,2,15,10,8,3.5705454583390517
window,按钮事件:手动未知方向触发,39.312,0x266,0,4,DI_power,4.4697887117975865,0.13333333333333333,2,15,10,8,3.5705454583390517
generic-event,事件附近变化,39.312,0x266,0,5,DI_power,4.4697887117975865,0.13333333333333333,2,15,10,8,3.5705454583390517
window,按钮事件:手动未知方向触发,39.312,0x266,0,5,DI_power,4.4697887117975865,0.13333333333333333,2,15,10,8,3.5705454583390517
generic-event,事件附近变化,39.312,0x266,0,6,DI_power,4.4697887117975865,0.13333333333333333,2,15,10,8,3.5705454583390517
window,按钮事件:手动未知方向触发,39.312,0x266,0,6,DI_power,4.4697887117975865,0.13333333333333333,2,15,10,8,3.5705454583390517
generic-event,事件附近变化,39.312,0x266,0,7,DI_power,4.4697887117975865,0.13333333333333333,2,15,10,8,3.5705454583390517
window,按钮事件:手动未知方向触发,39.312,0x266,0,7,DI_power,4.4697887117975865,0.13333333333333333,2,15,10,8,3.5705454583390517
generic-event,事件附近变化,39.312,0x266,1,0,DI_power,4.4697887117975865,0.13333333333333333,2,15,10,8,3.5705454583390517
window,按钮事件:手动未知方向触发,39.312,0x266,1,0,DI_power,4.4697887117975865,0.13333333333333333,2,15,10,8,3.5705454583390517
generic-event,事件附近变化,39.312,0x266,1,1,DI_power,4.4697887117975865,0.13333333333333333,2,15,10,8,3.5705454583390517
window,按钮事件:手动未知方向触发,39.312,0x266,1,1,DI_power,4.4697887117975865,0.13333333333333333,2,15,10,8,3.5705454583390517
generic-event,事件附近变化,39.312,0x266,1,2,DI_power,4.4697887117975865,0.13333333333333333,2,15,10,8,3.5705454583390517
window,按钮事件:手动未知方向触发,39.312,0x266,1,2,DI_power,4.4697887117975865,0.13333333333333333,2,15,10,8,3.5705454583390517
generic-event,事件附近变化,39.267,0x393,1,4,ID393VCRIGHT_epbmDebug,4.602750441479481,0.2,3,15,8,6,2.041519476556173
window,按钮事件:手动未知方向触发,39.267,0x393,1,4,ID393VCRIGHT_epbmDebug,4.602750441479481,0.2,3,15,8,6,2.041519476556173
generic-event,事件附近变化,39.052,0x1D6,7,1,DI_limits,4.838041786358153,0.26666666666666666,4,15,6,4,1.106418794384527
window,按钮事件:手动未知方向触发,39.052,0x1D6,7,1,DI_limits,4.838041786358153,0.26666666666666666,4,15,6,4,1.106418794384527
generic-event,事件附近变化,38.847,0x393,0,5,ID393VCRIGHT_epbmDebug,5.0972226563511684,0.2,3,15,14,10,2.817891866164194
window,按钮事件:手动未知方向触发,38.847,0x393,0,5,ID393VCRIGHT_epbmDebug,5.0972226563511684,0.2,3,15,14,10,2.817891866164194
generic-event,事件附近变化,38.796,0x310,0,0,HVP_info,3.086764328773145,0.8666666666666667,13,15,13,16,0.00015205287855011356
window,按钮事件:手动未知方向触发,38.796,0x310,0,0,HVP_info,3.086764328773145,0.8666666666666667,13,15,13,16,0.00015205287855011356
generic-event,事件附近变化,38.796,0x310,6,2,HVP_info,3.086764328773145,0.8666666666666667,13,15,13,16,0.00015205287855011356
window,按钮事件:手动未知方向触发,38.796,0x310,6,2,HVP_info,3.086764328773145,0.8666666666666667,13,15,13,16,0.00015205287855011356
generic-event,事件附近变化,38.796,0x310,6,7,HVP_info,3.086764328773145,0.8666666666666667,13,15,13,16,0.00015205287855011356
window,按钮事件:手动未知方向触发,38.796,0x310,6,7,HVP_info,3.086764328773145,0.8666666666666667,13,15,13,16,0.00015205287855011356
generic-event,事件附近变化,38.548,0x228,7,0,EPBR_internalStatus,3.4936539495567147,0.26666666666666666,4,15,6,6,1.0727986831665375
window,按钮事件:手动未知方向触发,38.548,0x228,7,0,EPBR_internalStatus,3.4936539495567147,0.26666666666666666,4,15,6,6,1.0727986831665375
generic-event,事件附近变化,38.386,0x288,7,0,EPBL_internalStatus,3.4936539495567147,0.26666666666666666,4,15,6,6,1.0710047343534237
window,按钮事件:手动未知方向触发,38.386,0x288,7,0,EPBL_internalStatus,3.4936539495567147,0.26666666666666666,4,15,6,6,1.0710047343534237
generic-event,事件附近变化,38.355,0x272,1,0,VCLEFT_epbmDebug,4.755833501570314,0.2,3,15,19,15,3.40399540363654
window,按钮事件:手动未知方向触发,38.355,0x272,1,0,VCLEFT_epbmDebug,4.755833501570314,0.2,3,15,19,15,3.40399540363654
generic-event,事件附近变化,38.157,0x788,1,3,,4.755833501570314,0.13333333333333333,2,15,19,15,3.3813119149668616
window,按钮事件:手动未知方向触发,38.157,0x788,1,3,,4.755833501570314,0.13333333333333333,2,15,19,15,3.3813119149668616
generic-event,事件附近变化,38.099,0x344,0,0,,3.413354654136661,0.26666666666666666,4,15,5,5,1.973672415932662
window,按钮事件:手动未知方向触发,38.099,0x344,0,0,,3.413354654136661,0.26666666666666666,4,15,5,5,1.973672415932662
generic-event,事件附近变化,37.914,0x344,1,3,,5.9940611361660885,0.2,3,15,3,1,0.5476105697333173
window,按钮事件:手动未知方向触发,37.914,0x344,1,3,,5.9940611361660885,0.2,3,15,3,1,0.5476105697333173
generic-event,事件附近变化,37.914,0x344,2,3,,5.9940611361660885,0.2,3,15,3,1,0.5476105697333173
window,按钮事件:手动未知方向触发,37.914,0x344,2,3,,5.9940611361660885,0.2,3,15,3,1,0.5476105697333173
generic-event,事件附近变化,37.914,0x344,4,1,,5.9940611361660885,0.2,3,15,3,1,0.4439882655680612
window,按钮事件:手动未知方向触发,37.914,0x344,4,1,,5.9940611361660885,0.2,3,15,3,1,0.4439882655680612
generic-event,事件附近变化,37.914,0x344,4,2,,5.9940611361660885,0.2,3,15,3,1,0.4439882655680612
window,按钮事件:手动未知方向触发,37.914,0x344,4,2,,5.9940611361660885,0.2,3,15,3,1,0.4439882655680612
generic-event,事件附近变化,37.914,0x344,4,3,,5.9940611361660885,0.2,3,15,3,1,0.4439882655680612
window,按钮事件:手动未知方向触发,37.914,0x344,4,3,,5.9940611361660885,0.2,3,15,3,1,0.4439882655680612
generic-event,事件附近变化,37.912,0x708,0,2,,5.0397723347127625,0.2,3,15,5,3,1.2937891268120059
window,按钮事件:手动未知方向触发,37.912,0x708,0,2,,5.0397723347127625,0.2,3,15,5,3,1.2937891268120059
generic-event,事件附近变化,37.912,0x708,0,3,,5.0397723347127625,0.2,3,15,5,3,1.2937891268120059
window,按钮事件:手动未知方向触发,37.912,0x708,0,3,,5.0397723347127625,0.2,3,15,5,3,1.2937891268120059
generic-event,事件附近变化,37.909,0x272,3,5,VCLEFT_epbmDebug,5.0972226563511684,0.13333333333333333,2,15,14,10,2.8210195025325957
