profile,role,score,can_id,byte,bit_in_byte,dbc_message,activity_enrichment,event_hits,event_total,inside_transitions,outside_transitions,period_cv,stable_purity
generic-event,事件附近变化,115.815,0x379,6,3,,,10,10,26,189,0.49988367852431864,
generic-event,事件附近变化,115.793,0x7FF,5,1,,,10,10,33,253,0.7801707651171605,
generic-event,事件附近变化,115.789,0x261,0,3,,,10,10,307,2375,0.5438620102415794,
generic-event,事件附近变化,115.788,0x2F1,0,3,,,10,10,16,119,0.15802170890539766,
generic-event,事件附近变化,115.783,0x4E2,0,4,,,10,10,37,285,0.7518680366765687,
generic-event,事件附近变化,115.782,0x201,6,5,,,10,10,300,2275,0.5003180679012308,
generic-event,事件附近变化,115.777,0x2C1,7,1,,,10,10,300,2275,0.2062906180499364,
generic-event,事件附近变化,115.776,0x2C1,0,2,,,10,10,300,2276,0.6025179550947722,
generic-event,事件附近变化,115.776,0x2C1,2,1,,,10,10,300,2276,0.6025179550947722,
generic-event,事件附近变化,115.776,0x2C1,4,0,,,10,10,300,2276,0.6025179550947722,
generic-event,事件附近变化,115.776,0x2C1,4,2,,,10,10,300,2276,0.6025179550947722,
generic-event,事件附近变化,115.776,0x2C1,4,3,,,10,10,300,2276,0.6025179550947722,
generic-event,事件附近变化,115.776,0x2C1,6,3,,,10,10,300,2276,0.6025179550947722,
generic-event,事件附近变化,115.776,0x2C1,7,4,,,10,10,300,2276,0.6025179550947722,
generic-event,事件附近变化,115.773,0x719,4,1,,,10,10,35,211,1.2476736991159965,
generic-event,事件附近变化,115.763,0x372,2,2,,,10,10,70,444,0.7443462260952225,
generic-event,事件附近变化,115.758,0x34A,1,6,,,10,10,15,113,0.5019544151022447,
generic-event,事件附近变化,115.758,0x34A,1,7,,,10,10,15,113,0.5019544151022447,
generic-event,事件附近变化,115.758,0x34A,2,0,,,10,10,15,113,0.5019544151022447,
generic-event,事件附近变化,115.758,0x34A,3,5,,,10,10,15,113,0.5019544151022447,
generic-event,事件附近变化,115.746,0x261,1,0,,,10,10,307,2375,0.6645827016142772,
generic-event,事件附近变化,115.746,0x261,1,2,,,10,10,307,2375,0.6645827016142772,
generic-event,事件附近变化,115.746,0x261,1,7,,,10,10,307,2375,0.6645827016142772,
generic-event,事件附近变化,115.746,0x2E1,5,3,,,10,10,361,2675,0.7228882094993716,
generic-event,事件附近变化,115.733,0x261,2,4,,,10,10,414,2938,0.4934049038774159,
generic-event,事件附近变化,115.727,0x243,1,4,,,10,10,300,2275,0.20559299218284507,
generic-event,事件附近变化,115.727,0x243,1,5,,,10,10,300,2275,0.20559299218284507,
generic-event,事件附近变化,115.727,0x243,2,1,,,10,10,300,2275,0.20559299218284507,
generic-event,事件附近变化,115.727,0x243,4,1,,,10,10,300,2275,0.20559299218284507,
generic-event,事件附近变化,115.727,0x243,6,2,,,10,10,300,2275,0.6068148901806527,
generic-event,事件附近变化,115.727,0x243,6,4,,,10,10,300,2275,0.6068148901806527,
generic-event,事件附近变化,115.727,0x243,7,4,,,10,10,300,2275,0.6068148901806527,
generic-event,事件附近变化,115.726,0x261,6,0,,,10,10,311,2371,0.6690369234999141,
generic-event,事件附近变化,115.712,0x7AA,2,3,,,10,10,82,582,0.6190812891210855,
generic-event,事件附近变化,115.694,0x2E1,0,7,,,10,10,309,2373,0.6670759499763758,
generic-event,事件附近变化,115.694,0x2E1,1,4,,,10,10,309,2373,0.6670759499763758,
generic-event,事件附近变化,115.694,0x2E1,4,7,,,10,10,309,2373,0.6670759499763758,
generic-event,事件附近变化,115.694,0x2E1,6,0,,,10,10,309,2373,0.6670759499763758,
generic-event,事件附近变化,115.692,0x2F1,6,1,,,10,10,42,340,0.8491420320942394,
generic-event,事件附近变化,115.689,0x261,2,6,,,10,10,363,2685,0.4911958525986448,
generic-event,事件附近变化,115.688,0x243,4,0,,,10,10,404,3014,0.6756224480229187,
generic-event,事件附近变化,115.661,0x23E,7,4,,,10,10,373,2775,0.16961653829495105,
generic-event,事件附近变化,115.660,0x261,0,5,,,10,10,346,2850,0.4428136067971944,
generic-event,事件附近变化,115.640,0x2C4,3,3,,,10,10,45,327,0.9200342809189275,
generic-event,事件附近变化,115.640,0x2C4,4,5,,,10,10,40,327,1.0507546916890784,
generic-event,事件附近变化,115.633,0x75D,2,7,,,10,10,23,160,0.42827913526038053,
generic-event,事件附近变化,115.626,0x75D,2,4,,,10,10,23,161,0.7172759406184196,
generic-event,事件附近变化,115.626,0x75D,2,6,,,10,10,23,161,0.7172759406184196,
generic-event,事件附近变化,115.623,0x3AE,6,4,,,10,10,398,3005,0.1564365520831978,
generic-event,事件附近变化,115.623,0x3AE,7,4,,,10,10,398,3005,0.1564365520831978,
generic-event,事件附近变化,115.600,0x3B2,3,4,,,10,10,23,149,0.8105979527992514,
generic-event,事件附近变化,115.594,0x2C4,0,6,,,10,10,42,332,0.9463630210437746,
generic-event,事件附近变化,115.588,0x359,5,0,,,10,10,36,260,0.9595695442586716,
generic-event,事件附近变化,115.565,0x359,7,4,,,10,10,35,263,0.7977860126716722,
generic-event,事件附近变化,115.562,0x381,0,0,,,10,10,401,3042,0.1861548751081993,
generic-event,事件附近变化,115.559,0x289,3,7,,,10,10,96,726,0.6180665722146289,
generic-event,事件附近变化,115.534,0x372,6,2,,,10,10,120,1049,0.8272091650427985,
generic-event,事件附近变化,115.513,0x359,6,3,,,10,10,49,347,1.0734486593156654,
generic-event,事件附近变化,115.513,0x372,7,5,,,10,10,40,217,0.8812824520714534,
generic-event,事件附近变化,115.493,0x2C4,6,3,,,10,10,40,234,0.8677619962347372,
generic-event,事件附近变化,115.491,0x243,2,4,,,10,10,394,3027,0.6737156984802567,
generic-event,事件附近变化,115.482,0x7FF,4,2,,,10,10,34,252,0.7804116455368595,
generic-event,事件附近变化,115.482,0x7FF,5,0,,,10,10,34,252,0.7804116455368595,
generic-event,事件附近变化,115.482,0x7FF,5,4,,,10,10,34,252,0.7804116455368595,
generic-event,事件附近变化,115.482,0x7FF,7,4,,,10,10,34,252,0.7804116455368595,
generic-event,事件附近变化,115.480,0x3B2,0,2,,,10,10,12,91,0.18710360966578982,
generic-event,事件附近变化,115.474,0x379,3,7,,,10,10,26,200,0.9827391451661254,
generic-event,事件附近变化,115.470,0x243,2,2,,,10,10,300,2276,0.5988216329627042,
generic-event,事件附近变化,115.439,0x2C1,0,6,,,10,10,300,2275,0.6039004328596047,
generic-event,事件附近变化,115.439,0x2C1,2,6,,,10,10,300,2275,0.6039004328596047,
generic-event,事件附近变化,115.439,0x2C1,5,1,,,10,10,300,2275,0.6039004328596047,
generic-event,事件附近变化,115.439,0x2C1,5,3,,,10,10,300,2275,0.6039004328596047,
generic-event,事件附近变化,115.439,0x2C1,7,2,,,10,10,300,2275,0.6039004328596047,
generic-event,事件附近变化,115.439,0x261,2,5,,,10,10,391,3009,0.5099289163859106,
generic-event,事件附近变化,115.430,0x261,0,4,,,10,10,409,3081,0.7566410244335964,
generic-event,事件附近变化,115.424,0x261,2,1,,,10,10,451,3198,0.8729970547985216,
generic-event,事件附近变化,115.409,0x2E1,5,2,,,10,10,411,3047,0.4067246343569206,
generic-event,事件附近变化,115.379,0x4E2,1,7,,,10,10,38,284,0.7520989670503097,
generic-event,事件附近变化,115.378,0x75D,0,6,,,10,10,34,250,0.8462202888154543,
generic-event,事件附近变化,115.355,0x2E2,2,5,,,10,10,23,161,0.7170411287060194,
generic-event,事件附近变化,115.355,0x2E2,6,3,,,10,10,23,161,0.7170411287060194,
generic-event,事件附近变化,115.355,0x2E2,6,5,,,10,10,23,161,0.7170411287060194,
generic-event,事件附近变化,115.355,0x2E2,7,3,,,10,10,23,161,0.7170411287060194,
generic-event,事件附近变化,115.334,0x263,2,5,,,10,10,300,2275,0.606577959584945,
generic-event,事件附近变化,115.334,0x263,3,3,,,10,10,300,2275,0.606577959584945,
generic-event,事件附近变化,115.334,0x263,4,4,,,10,10,300,2275,0.606577959584945,
generic-event,事件附近变化,115.334,0x263,4,6,,,10,10,300,2275,0.606577959584945,
generic-event,事件附近变化,115.334,0x263,6,0,,,10,10,300,2275,0.606577959584945,
generic-event,事件附近变化,115.321,0x75D,1,7,,,10,10,27,177,0.8995387959230304,
generic-event,事件附近变化,115.264,0x75D,3,4,,,10,10,31,237,0.8461119414387679,
generic-event,事件附近变化,115.222,0x4E3,0,5,,,10,10,36,286,0.7504735196670169,
generic-event,事件附近变化,115.222,0x4E3,7,4,,,10,10,36,286,0.7504735196670169,
generic-event,事件附近变化,115.222,0x379,1,6,,,10,10,37,287,0.9469462468823713,
generic-event,事件附近变化,115.220,0x2B3,0,4,,,10,10,26,226,0.8854877051483331,
generic-event,事件附近变化,115.197,0x261,7,3,,,10,10,473,3352,1.0197024254600962,
generic-event,事件附近变化,115.185,0x7AA,0,6,,,10,10,80,694,0.8684717774723205,
generic-event,事件附近变化,115.185,0x7AA,0,7,,,10,10,80,694,0.8652536879671933,
generic-event,事件附近变化,115.185,0x7AA,2,7,,,10,10,80,694,0.6789842869047391,
generic-event,事件附近变化,115.185,0x243,5,4,,,10,10,510,3505,0.6490614310131702,
generic-event,事件附近变化,115.160,0x379,1,7,,,10,10,37,293,0.9479383568619263,
generic-event,事件附近变化,115.141,0x75D,3,2,,,10,10,29,247,0.8480181577416,
generic-event,事件附近变化,115.137,0x243,5,1,,,10,10,480,3445,0.4490308370683211,
generic-event,事件附近变化,115.099,0x2E2,0,4,,,10,10,22,162,0.5177168654486503,
generic-event,事件附近变化,115.094,0x7A8,2,1,,,10,10,48,406,1.274297153679625,
generic-event,事件附近变化,115.091,0x243,5,0,,,10,10,494,3531,0.6465503979875471,
generic-event,事件附近变化,115.083,0x332,3,0,,,10,10,20,99,0.18024476473785384,
generic-event,事件附近变化,115.083,0x332,3,1,,,10,10,20,99,0.18024476473785384,
generic-event,事件附近变化,115.072,0x2E2,6,0,,,10,10,23,177,0.7486644285386734,
generic-event,事件附近变化,115.072,0x261,3,1,,,10,10,520,3536,0.4999955170546022,
generic-event,事件附近变化,115.071,0x4E2,0,5,,,10,10,37,285,0.7515712344956472,
generic-event,事件附近变化,115.071,0x4E2,7,4,,,10,10,37,285,0.7515712344956472,
generic-event,事件附近变化,115.069,0x381,7,2,,,10,10,123,936,1.324055921582954,
generic-event,事件附近变化,115.068,0x75D,7,1,,,10,10,22,162,0.6995454765523725,
generic-event,事件附近变化,115.068,0x75D,7,5,,,10,10,22,162,0.7173225689154619,
generic-event,事件附近变化,115.068,0x75D,7,7,,,10,10,22,162,0.7173225689154619,
generic-event,事件附近变化,115.062,0x261,2,7,,,10,10,526,3548,0.4998059418132315,
generic-event,事件附近变化,115.051,0x2F1,2,3,,,10,10,32,238,0.8750449398273294,
generic-event,事件附近变化,115.027,0x2C2,0,2,EXP_leftWindowExecutionPosition,,10,10,118,850,3.79057501147192,
generic-event,事件附近变化,114.983,0x2F1,1,7,,,10,10,46,369,0.9462601656759746,
generic-event,事件附近变化,114.932,0x359,6,2,,,10,10,61,433,0.8118075821518748,
generic-event,事件附近变化,114.929,0x545,3,6,EXP_windowMotionFeedback_LEFT,,10,10,94,834,1.496440080465294,
generic-event,事件附近变化,114.928,0x2C4,6,1,,,10,10,42,326,1.0116899079982309,
generic-event,事件附近变化,114.900,0x2F1,6,0,,,10,10,73,581,0.8130243132529212,
generic-event,事件附近变化,114.880,0x332,4,2,,,10,10,20,106,0.175392523973808,
generic-event,事件附近变化,114.880,0x332,4,5,,,10,10,20,106,0.175392523973808,
generic-event,事件附近变化,114.880,0x332,5,5,,,10,10,20,106,0.17536601329132254,
generic-event,事件附近变化,114.880,0x332,5,6,,,10,10,20,106,0.17536601329132254,
generic-event,事件附近变化,114.868,0x352,0,0,,,10,10,10,118,0.40143559280598257,
generic-event,事件附近变化,114.868,0x352,2,1,,,10,10,10,118,0.40143559280598257,
generic-event,事件附近变化,114.868,0x352,6,1,,,10,10,10,118,0.40143559280598257,
generic-event,事件附近变化,114.868,0x352,6,7,,,10,10,10,118,0.40143559280598257,
generic-event,事件附近变化,114.867,0x359,6,6,,,10,10,35,261,0.9409686870765822,
generic-event,事件附近变化,114.853,0x381,4,2,,,10,10,94,698,1.446584799016993,
generic-event,事件附近变化,114.852,0x340,1,2,,,10,10,23,191,0.8367981734067284,
generic-event,事件附近变化,114.819,0x2E3,6,6,,,10,10,25,189,0.6686990415954952,
generic-event,事件附近变化,114.817,0x261,7,4,,,10,10,383,3125,1.1130040136940431,
generic-event,事件附近变化,114.796,0x261,2,0,,,10,10,461,3898,0.5861831282659666,
generic-event,事件附近变化,114.763,0x261,7,1,,,10,10,485,3775,0.5972203398297483,
generic-event,事件附近变化,114.759,0x2E1,3,5,,,10,10,503,3955,0.73978761588619,
generic-event,事件附近变化,114.753,0x261,4,1,,,10,10,573,4079,0.7174771996490027,
generic-event,事件附近变化,114.747,0x243,5,5,,,10,10,600,4125,0.5163989091951415,
generic-event,事件附近变化,114.734,0x379,2,7,,,10,10,38,292,0.9692628330320637,
generic-event,事件附近变化,114.708,0x3A1,7,1,,,10,10,136,1134,1.1213623643449517,
generic-event,事件附近变化,114.700,0x379,3,4,,,10,10,25,200,1.0816356595732213,
generic-event,事件附近变化,114.696,0x401,0,0,,,10,10,500,4131,1.6630866916874936,
generic-event,事件附近变化,114.688,0x261,7,7,,,10,10,537,4062,0.5851514261387828,
generic-event,事件附近变化,114.665,0x77A,1,2,,,10,10,30,204,0.48592539921535205,
generic-event,事件附近变化,114.665,0x77A,2,1,,,10,10,30,204,0.48592539921535205,
generic-event,事件附近变化,114.646,0x3A8,1,1,,,10,10,30,228,0.20006042066220744,
generic-event,事件附近变化,114.636,0x77A,1,3,,,10,10,30,206,0.4743951838344862,
generic-event,事件附近变化,114.616,0x393,3,3,,,10,10,44,404,1.843812525195265,
generic-event,事件附近变化,114.613,0x3B2,7,1,,,10,10,27,155,1.0176229107991122,
generic-event,事件附近变化,114.610,0x229,0,7,,,10,10,40,281,0.8838675753717443,
generic-event,事件附近变化,114.598,0x263,0,0,,,10,10,601,4547,0.3540929118696412,
generic-event,事件附近变化,114.597,0x263,7,0,,,10,10,601,4548,0.35845087149105337,
generic-event,事件附近变化,114.597,0x263,7,1,,,10,10,601,4548,0.35845087149105337,
generic-event,事件附近变化,114.597,0x263,7,2,,,10,10,601,4548,0.35845087149105337,
generic-event,事件附近变化,114.597,0x263,7,3,,,10,10,601,4548,0.35845087149105337,
generic-event,事件附近变化,114.597,0x263,7,4,,,10,10,601,4548,0.35845087149105337,
generic-event,事件附近变化,114.575,0x2C4,4,0,,,10,10,51,440,0.8223734561987776,
generic-event,事件附近变化,114.561,0x75D,6,6,,,10,10,20,112,1.152590299627453,
generic-event,事件附近变化,114.541,0x261,7,0,,,10,10,459,3940,0.5719893573590835,
generic-event,事件附近变化,114.518,0x261,2,3,,,10,10,546,4249,0.5344650752172637,
generic-event,事件附近变化,114.518,0x3A8,1,0,,,10,10,20,238,0.6016952975917049,
generic-event,事件附近变化,114.518,0x3A8,1,2,,,10,10,20,238,0.6016952975917049,
generic-event,事件附近变化,114.518,0x3A8,1,3,,,10,10,20,238,0.6016952975917049,
generic-event,事件附近变化,114.518,0x3A8,1,4,,,10,10,20,238,0.6016952975917049,
generic-event,事件附近变化,114.502,0x2C1,0,0,,,10,10,600,4549,0.33967383759212705,
generic-event,事件附近变化,114.502,0x2C1,1,1,,,10,10,600,4549,0.33967383759212705,
generic-event,事件附近变化,114.502,0x2C1,2,0,,,10,10,600,4549,0.33967383759212705,
generic-event,事件附近变化,114.502,0x2C1,2,2,,,10,10,600,4549,0.3474668945758378,
generic-event,事件附近变化,114.502,0x2C1,5,7,,,10,10,600,4549,0.3474668945758378,
generic-event,事件附近变化,114.502,0x2C1,6,1,,,10,10,600,4549,0.3474668945758378,
generic-event,事件附近变化,114.502,0x2C1,7,0,,,10,10,600,4549,0.3474668945758378,
generic-event,事件附近变化,114.501,0x2C1,0,3,,,10,10,600,4550,0.35059797902242407,
generic-event,事件附近变化,114.501,0x2C1,3,2,,,10,10,600,4550,0.3451390334706156,
generic-event,事件附近变化,114.501,0x2C1,5,4,,,10,10,600,4550,0.3451390334706156,
generic-event,事件附近变化,114.454,0x243,0,0,,,10,10,600,4549,0.35000295741511295,
generic-event,事件附近变化,114.454,0x243,2,7,,,10,10,600,4549,0.35000295741511295,
generic-event,事件附近变化,114.454,0x243,3,1,,,10,10,600,4549,0.3403720845327746,
generic-event,事件附近变化,114.454,0x243,3,4,,,10,10,600,4549,0.3403720845327746,
generic-event,事件附近变化,114.453,0x243,6,3,,,10,10,600,4550,0.35119485205265627,
generic-event,事件附近变化,114.450,0x261,3,3,,,10,10,528,4256,0.6075473047771124,
generic-event,事件附近变化,114.440,0x2E1,5,1,,,10,10,619,4606,0.42765417794242194,
generic-event,事件附近变化,114.435,0x381,5,4,,,10,10,91,704,1.4616367551435665,
generic-event,事件附近变化,114.434,0x3A2,3,0,,,10,10,86,660,2.665516879394254,
generic-event,事件附近变化,114.419,0x132,2,3,,,10,10,496,4236,3.244017219971399,
generic-event,事件附近变化,114.418,0x2E1,5,5,,,10,10,607,4645,0.3680554250219892,
generic-event,事件附近变化,114.418,0x359,2,6,,,10,10,34,262,1.1219654425672856,
generic-event,事件附近变化,114.418,0x359,3,0,,,10,10,34,262,1.1219654425672856,
generic-event,事件附近变化,114.412,0x2E1,1,7,,,10,10,630,4735,0.577676716847217,
generic-event,事件附近变化,114.405,0x2E1,6,5,,,10,10,626,4739,0.5775754497627539,
generic-event,事件附近变化,114.395,0x359,2,4,,,10,10,32,264,1.129846241458842,
generic-event,事件附近变化,114.390,0x243,2,5,,,10,10,600,4550,0.34417950470058944,
generic-event,事件附近变化,114.381,0x261,4,7,,,10,10,626,4738,0.3324881592640425,
generic-event,事件附近变化,114.379,0x2E1,0,4,,,10,10,626,4739,0.334776731845637,
generic-event,事件附近变化,114.379,0x2E1,1,0,,,10,10,626,4739,0.334776731845637,
generic-event,事件附近变化,114.372,0x31E,0,1,,,10,10,40,216,0.598578831632566,
generic-event,事件附近变化,114.358,0x261,5,2,,,10,10,629,4735,0.578275808486401,
generic-event,事件附近变化,114.357,0x2E1,4,3,,,10,10,629,4736,0.33700879228242653,
generic-event,事件附近变化,114.353,0x441,7,7,,,10,10,108,858,1.3988486707008112,
generic-event,事件附近变化,114.350,0x7AA,7,1,,,10,10,60,455,0.7317611891016562,
generic-event,事件附近变化,114.344,0x129,4,1,,,10,10,415,3405,1.1891161632856766,
generic-event,事件附近变化,114.344,0x129,4,2,,,10,10,415,3405,1.1891161632856766,
generic-event,事件附近变化,114.344,0x129,4,3,,,10,10,415,3405,1.1891161632856766,
generic-event,事件附近变化,114.344,0x129,4,4,,,10,10,415,3405,1.1891161632856766,
generic-event,事件附近变化,114.344,0x129,4,5,,,10,10,415,3405,1.1891161632856766,
generic-event,事件附近变化,114.344,0x129,4,6,,,10,10,415,3405,1.1891161632856766,
generic-event,事件附近变化,114.344,0x129,4,7,,,10,10,415,3405,1.1891161632856766,
generic-event,事件附近变化,114.344,0x129,5,0,,,10,10,415,3405,1.1891161632856766,
generic-event,事件附近变化,114.344,0x129,5,1,,,10,10,415,3405,1.1891161632856766,
