profile,role,score,can_id,byte,bit_in_byte,dbc_message,activity_enrichment,event_coverage,event_hits,event_total,inside_transitions,outside_transitions,period_cv
window,按钮事件:手动上升触发,62.890,0x301,2,2,,3.4092305193283674,1.0,2,2,3,36,1.2218269270454294
window,按钮事件:上升触发,62.844,0x3A1,5,2,,15.422302984870518,0.6666666666666666,2,3,4,6,1.7119952777483483
window,按钮事件:手动下降松开,62.805,0x330,3,1,,3.5081381293956455,1.0,2,2,2,23,0.24982001723038094
window,按钮事件:手动上升松开,62.795,0x330,3,1,,3.5081381293956455,1.0,2,2,2,23,0.24982001723038094
window,按钮事件:手动上升触发,62.760,0x303,1,6,,3.5032584872775168,1.0,2,2,3,35,1.1644407932291092
window,按钮事件:手动上升触发,62.760,0x303,2,1,,3.5032584872775168,1.0,2,2,3,35,1.1644407932291092
window,按钮事件:手动上升触发,62.760,0x303,3,7,,3.5032584872775168,1.0,2,2,3,35,1.1644407932291092
window,按钮事件:手动上升触发,62.760,0x302,1,4,,3.5032584872775168,1.0,2,2,3,35,1.164443170739899
window,按钮事件:手动上升触发,62.758,0x301,1,4,,3.5032584872775168,1.0,2,2,3,35,1.1644484165794668
window,按钮事件:手动上升触发,62.758,0x301,2,3,,3.5032584872775168,1.0,2,2,3,35,1.1644484165794668
window,按钮事件:手动上升触发,62.758,0x301,3,7,,3.5032584872775168,1.0,2,2,3,35,1.1644484165794668
window,按钮事件:手动下降松开,62.540,0x302,2,6,,3.4092305193283674,1.0,2,2,3,36,1.2218485219707138
window,按钮事件:手动下降松开,62.540,0x302,2,7,,3.4092305193283674,1.0,2,2,3,36,1.2218485219707138
window,按钮事件:手动下降松开,62.533,0x303,2,6,,3.4092305193283674,1.0,2,2,3,36,1.221844132873216
window,按钮事件:手动下降松开,62.524,0x301,2,2,,3.4092305193283674,1.0,2,2,3,36,1.2218269270454294
window,按钮事件:手动上升触发,62.471,0x301,1,3,,3.4092305193283674,1.0,2,2,3,36,1.0187964585442477
window,按钮事件:手动上升触发,62.469,0x303,1,3,,3.4092305193283674,1.0,2,2,3,36,1.01879310719093
window,按钮事件:手动上升触发,62.462,0x302,1,3,,3.4092305193283674,1.0,2,2,3,36,1.0187875789999892
window,按钮事件:手动上升触发,62.381,0x70B,1,5,,3.369243892662051,1.0,2,2,2,24,0.6142448015523477
window,按钮事件:手动上升松开,62.314,0x303,4,4,,3.3201180669305588,1.0,2,2,3,37,0.7751317667298936
window,按钮事件:手动上升松开,62.314,0x303,4,7,,3.3201180669305588,1.0,2,2,3,37,0.7751317667298936
window,按钮事件:手动上升松开,62.314,0x303,5,4,,3.3201180669305588,1.0,2,2,3,37,0.7751317667298936
window,按钮事件:手动上升松开,62.314,0x303,6,4,,3.3201180669305588,1.0,2,2,3,37,0.7751317667298936
window,按钮事件:手动上升松开,62.314,0x303,6,6,,3.3201180669305588,1.0,2,2,3,37,0.7751317667298936
