signal,time_s,value
DI_elecPower,33.7331,5.0
DI_elecPower,33.742,5.0
DI_elecPower,33.7537,5.0
DI_elecPower,33.7628,5.0
DI_elecPower,33.7736,5.0
DI_elecPower,33.782,5.0
DI_elecPower,33.7933,5.0
DI_elecPower,33.802,5.0
DI_elecPower,33.8137,5.0
DI_elecPower,33.8228,5.0
DI_elecPower,33.8333,5.0
DI_elecPower,33.842,5.0
DI_elecPower,33.8531,5.0
DI_elecPower,33.8628,5.0
DI_elecPower,33.8733,5.0
DI_elecPower,33.8825,5.0
DI_elecPower,33.8933,5.0
DI_elecPower,33.902,5.0
DI_elecPower,33.9137,5.0
DI_elecPower,33.9229,5.0
DI_elecPower,33.9331,5.0
DI_elecPower,33.942,5.0
DI_elecPower,33.9533,5.0
DI_elecPower,33.9625,5.0
DI_elecPower,33.9735,5.0
DI_elecPower,33.982,5.0
DI_elecPower,33.9936,5.0
DI_elecPower,34.0021,5.0
DI_elecPower,34.0137,5.0
DI_elecPower,34.0227,4.5
DI_elecPower,34.0333,5.0
DI_elecPower,34.042,5.0
DI_elecPower,34.0533,4.5
DI_elecPower,34.0631,4.5
DI_elecPower,34.0733,4.5
DI_elecPower,34.082,4.5
DI_elecPower,34.0933,4.5
DI_elecPower,34.1019,4.5
DI_elecPower,34.1137,4.5
DI_elecPower,34.1234,4.5
DI_elecPower,34.1333,4.5
DI_elecPower,34.1423,4.5
DI_elecPower,34.1531,4.5
DI_elecPower,34.1625,4.5
DI_elecPower,34.1733,4.5
DI_elecPower,34.182,4.5
DI_elecPower,34.1933,4.5
DI_elecPower,34.2027,4.5
DI_elecPower,34.2132,4.5
DI_elecPower,34.2226,4.5
DI_elecPower,34.2333,4.5
DI_elecPower,34.242,4.5
DI_elecPower,34.2534,4.5
DI_elecPower,34.2622,4.5
DI_elecPower,34.2733,4.5
DI_elecPower,34.2821,4.5
DI_elecPower,34.2932,4.5
DI_elecPower,34.302,4.5
DI_elecPower,34.3132,4.5
DI_elecPower,34.323,4.5
DI_elecPower,34.333,4.5
DI_elecPower,34.342,4.5
DI_elecPower,34.3535,4.5
DI_elecPower,34.3626,4.5
DI_elecPower,34.3733,4.5
DI_elecPower,34.382,4.5
DI_elecPower,34.3936,4.5
DI_elecPower,34.402,4.5
DI_elecPower,34.4137,4.5
DI_elecPower,34.4226,4.5
DI_elecPower,34.4333,4.5
DI_elecPower,34.442,4.5
DI_elecPower,34.453,4.5
DI_elecPower,34.4628,4.5
DI_elecPower,34.4733,4.5
DI_elecPower,34.4826,4.5
DI_elecPower,34.4931,4.5
DI_elecPower,34.5019,4.5
DI_elecPower,34.5137,4.5
DI_elecPower,34.523,4.5
DI_elecPower,34.5339,4.5
DI_elecPower,34.542,4.5
DI_elecPower,34.5532,4.5
DI_elecPower,34.5627,4.5
DI_elecPower,34.5733,4.5
DI_elecPower,34.5819,4.5
DI_elecPower,34.5936,4.0
DI_elecPower,34.602,4.0
DI_elecPower,34.6137,4.5
DI_elecPower,34.6225,4.0
DI_elecPower,34.6333,4.5
DI_elecPower,34.642,4.5
DI_elecPower,34.653,4.0
DI_elecPower,34.6631,4.5
DI_elecPower,34.6733,4.5
DI_elecPower,34.682,4.0
DI_elecPower,34.6931,4.0
DI_elecPower,34.7019,4.0
DI_elecPower,34.7137,4.0
DI_elecPower,34.7227,4.0
DI_elecPower,34.733,4.0
DI_elecPower,34.7419,4.0
DI_elecPower,34.7533,4.0
DI_elecPower,34.7629,4.0
DI_elecPower,34.7732,4.0
DI_elecPower,34.7819,4.0
DI_elecPower,34.7934,4.0
DI_elecPower,34.8019,4.0
DI_elecPower,34.8138,4.0
DI_elecPower,34.823,4.0
DI_elecPower,34.8332,4.0
DI_elecPower,34.842,4.0
DI_elecPower,34.853,4.0
DI_elecPower,34.8631,4.0
DI_elecPower,34.8732,4.0
DI_elecPower,34.8822,4.0
DI_elecPower,34.8932,4.0
DI_elecPower,34.9019,4.0
DI_elecPower,34.9137,4.0
DI_elecPower,34.9227,4.0
DI_elecPower,34.933,4.0
DI_elecPower,34.9419,4.0
DI_elecPower,34.9532,4.0
DI_elecPower,34.9628,4.0
DI_elecPower,34.9732,4.0
DI_elecPower,34.9819,4.0
DI_elecPower,34.9934,4.0
DI_elecPower,35.0019,4.0
DI_elecPower,35.0138,4.0
DI_elecPower,35.0225,4.0
DI_elecPower,35.033,4.0
DI_elecPower,35.042,4.0
DI_elecPower,35.053,4.0
DI_elecPower,35.0621,4.0
DI_elecPower,35.0732,4.0
DI_elecPower,35.082,4.0
DI_elecPower,35.0933,4.0
DI_elecPower,35.1019,4.0
DI_elecPower,35.1138,4.0
DI_elecPower,35.1223,4.0
DI_elecPower,35.1334,4.0
DI_elecPower,35.1419,4.0
DI_elecPower,35.1532,4.0
DI_elecPower,35.1631,4.0
DI_elecPower,35.1735,4.0
DI_elecPower,35.1819,4.0
DI_elecPower,35.1931,4.0
DI_elecPower,35.2026,4.0
DI_elecPower,35.2138,4.0
DI_elecPower,35.2228,4.0
DI_elecPower,35.2332,4.0
DI_elecPower,35.2427,4.0
DI_elecPower,35.2534,4.0
DI_elecPower,35.2622,4.0
DI_elecPower,35.2735,4.0
DI_elecPower,35.2821,4.0
DI_elecPower,35.293,4.0
DI_elecPower,35.3019,4.0
DI_elecPower,35.3138,4.0
DI_elecPower,35.3226,4.0
DI_elecPower,35.333,4.0
DI_elecPower,35.3419,3.5
DI_elecPower,35.3532,3.5
DI_elecPower,35.3622,4.0
DI_elecPower,35.3734,3.5
DI_elecPower,35.3819,3.5
DI_elecPower,35.3932,3.5
DI_elecPower,35.402,3.5
DI_elecPower,35.4138,3.5
DI_elecPower,35.4223,3.5
DI_elecPower,35.4329,3.5
DI_elecPower,35.4419,3.5
DI_elecPower,35.453,3.5
DI_elecPower,35.462,3.5
DI_elecPower,35.4732,3.5
DI_elecPower,35.4831,3.5
DI_elecPower,35.4931,3.5
DI_elecPower,35.5022,3.5
DI_elecPower,35.5138,3.5
DI_elecPower,35.5226,3.5
DI_elecPower,35.5335,3.5
DI_elecPower,35.5419,3.5
DI_elecPower,35.5533,3.5
DI_elecPower,35.563,3.5
DI_elecPower,35.5732,3.5
DI_elecPower,35.5819,3.5
DI_elecPower,35.5936,3.5
DI_elecPower,35.602,3.5
DI_elecPower,35.6133,3.5
DI_elecPower,35.6225,3.5
DI_elecPower,35.6332,3.5
DI_elecPower,35.642,3.5
DI_elecPower,35.653,3.5
DI_elecPower,35.6622,3.5
DI_elecPower,35.6732,3.5
DI_elecPower,35.6819,3.5
DI_elecPower,35.6931,3.5
DI_elecPower,35.702,3.5
DI_elecPower,35.7138,3.5
DI_elecPower,35.7226,3.5
DI_elecPower,35.7329,3.5
DI_elecPower,35.7419,3.5
DI_elecPower,35.753,3.5
DI_elecPower,35.7622,3.5
DI_elecPower,35.7732,3.5
DI_elecPower,35.7819,3.5
DI_elecPower,35.7934,3.5
DI_elecPower,35.8026,3.5
DI_elecPower,35.8133,3.5
DI_elecPower,35.823,3.5
DI_elecPower,35.8332,3.5
DI_elecPower,35.842,3.5
DI_elecPower,35.8529,3.5
DI_elecPower,35.8627,3.5
DI_elecPower,35.8732,3.5
DI_elecPower,35.8819,3.5
DI_elecPower,35.8929,3.5
DI_elecPower,35.902,3.5
DI_elecPower,35.9138,3.5
DI_elecPower,35.9226,3.5
DI_elecPower,35.9329,3.5
DI_elecPower,35.9419,3.0
DI_elecPower,35.9532,3.5
DI_elecPower,35.9623,3.5
DI_elecPower,35.9732,3.5
DI_elecPower,35.9819,3.0
DI_elecPower,35.9932,3.0
DI_elecPower,36.002,3.5
DI_elecPower,36.0133,3.5
DI_elecPower,36.0227,3.0
DI_elecPower,36.0331,3.0
DI_elecPower,36.0419,3.0
DI_elecPower,36.053,3.0
DI_elecPower,36.0622,3.0
DI_elecPower,36.0732,3.0
DI_elecPower,36.082,3.0
DI_elecPower,36.0931,3.0
DI_elecPower,36.102,3.0
DI_elecPower,36.1138,3.0
DI_elecPower,36.1222,3.0
DI_elecPower,36.1329,3.0
DI_elecPower,36.1419,3.0
DI_elecPower,36.1529,3.0
DI_elecPower,36.1627,3.0
DI_elecPower,36.1732,3.0
DI_elecPower,36.1819,3.0
DI_elecPower,36.1931,3.0
DI_elecPower,36.2022,3.0
DI_elecPower,36.2138,3.0
DI_elecPower,36.2223,3.0
DI_elecPower,36.2329,3.0
DI_elecPower,36.2418,3.0
DI_elecPower,36.2531,3.0
DI_elecPower,36.2626,3.0
DI_elecPower,36.2731,3.0
DI_elecPower,36.2818,3.0
DI_elecPower,36.2932,3.0
DI_elecPower,36.3023,3.0
DI_elecPower,36.3133,3.0
DI_elecPower,36.3229,3.0
DI_elecPower,36.3329,3.0
DI_elecPower,36.3419,3.0
DI_elecPower,36.3533,3.0
DI_elecPower,36.3629,3.0
DI_elecPower,36.3731,3.0
DI_elecPower,36.3819,3.0
DI_elecPower,36.3932,3.0
DI_elecPower,36.4022,3.0
DI_elecPower,36.4133,3.0
DI_elecPower,36.4227,3.0
DI_elecPower,36.4331,3.0
DI_elecPower,36.4419,3.0
DI_elecPower,36.4531,3.0
DI_elecPower,36.4627,3.0
DI_elecPower,36.4731,3.0
DI_elecPower,36.4822,3.0
DI_elecPower,36.493,3.0
DI_elecPower,36.5029,3.0
DI_elecPower,36.5137,3.0
DI_elecPower,36.5229,3.0
DI_elecPower,36.5335,3.0
DI_elecPower,36.5419,3.0
DI_elecPower,36.5533,3.0
DI_elecPower,36.5619,3.0
DI_elecPower,36.5731,3.0
DI_elecPower,36.5818,3.0
DI_elecPower,36.5933,3.0
DI_elecPower,36.602,3.0
DI_elecPower,36.6133,3.0
DI_elecPower,36.6223,3.0
DI_elecPower,36.6329,3.0
DI_elecPower,36.642,3.0
DI_elecPower,36.6529,3.0
DI_elecPower,36.6629,3.0
DI_elecPower,36.6731,3.0
DI_elecPower,36.6819,3.0
DI_elecPower,36.6931,3.0
DI_elecPower,36.7018,3.0
DI_elecPower,36.7133,3.0
DI_elecPower,36.7229,3.0
DI_elecPower,36.7329,3.0
DI_elecPower,36.7418,3.0
DI_elecPower,36.7533,3.0
DI_elecPower,36.7629,3.0
DI_elecPower,36.7731,3.0
DI_elecPower,36.7818,3.0
DI_elecPower,36.7931,3.0
DI_elecPower,36.8019,3.0
DI_elecPower,36.8133,3.0
DI_elecPower,36.8223,3.0
DI_elecPower,36.8331,3.0
DI_elecPower,36.8418,3.0
DI_elecPower,36.8529,3.0
DI_elecPower,36.863,3.0
DI_elecPower,36.8731,3.0
DI_elecPower,36.8819,3.0
DI_elecPower,36.8929,3.0
DI_elecPower,36.9019,3.0
DI_elecPower,36.9135,3.0
DI_elecPower,36.9229,3.0
DI_elecPower,36.9331,3.0
DI_elecPower,36.9418,2.5
DI_elecPower,36.9529,3.0
DI_elecPower,36.9629,3.0
DI_elecPower,36.9729,3.0
DI_elecPower,36.9818,3.0
DI_elecPower,36.9933,3.0
DI_elecPower,37.0019,3.0
DI_elecPower,37.0132,3.0
DI_elecPower,37.0227,2.5
DI_elecPower,37.0329,2.5
DI_elecPower,37.042,3.0
DI_elecPower,37.0532,3.0
DI_elecPower,37.0627,3.0
DI_elecPower,37.0731,2.5
DI_elecPower,37.0819,2.5
DI_elecPower,37.0932,3.0
DI_elecPower,37.1019,2.5
DI_elecPower,37.1135,2.5
DI_elecPower,37.123,2.5
DI_elecPower,37.1328,2.5
DI_elecPower,37.1418,2.5
DI_elecPower,37.1531,2.5
DI_elecPower,37.163,2.5
DI_elecPower,37.1731,2.5
DI_elecPower,37.1817,2.5
DI_elecPower,37.1931,2.5
DI_elecPower,37.2022,2.5
DI_elecPower,37.2132,2.5
DI_elecPower,37.2229,2.5
DI_elecPower,37.2331,2.5
DI_elecPower,37.2419,2.5
DI_elecPower,37.2532,2.5
DI_elecPower,37.2623,2.5
DI_elecPower,37.2731,2.5
DI_elecPower,37.2818,2.5
DI_elecPower,37.2931,2.5
DI_elecPower,37.3019,2.5
DI_elecPower,37.3135,2.5
DI_elecPower,37.3223,2.5
DI_elecPower,37.3328,2.5
DI_elecPower,37.3418,2.5
DI_elecPower,37.3529,2.5
DI_elecPower,37.3627,2.5
DI_elecPower,37.3731,2.5
DI_elecPower,37.3818,2.5
DI_elecPower,37.3931,2.5
DI_elecPower,37.4022,2.5
DI_elecPower,37.4132,2.5
DI_elecPower,37.4222,2.5
DI_elecPower,37.4329,2.5
DI_elecPower,37.4419,2.5
DI_elecPower,37.4528,2.5
DI_elecPower,37.4621,2.5
DI_elecPower,37.4731,2.5
DI_elecPower,37.4831,2.5
DI_elecPower,37.4931,2.5
DI_elecPower,37.5028,2.5
DI_elecPower,37.5132,2.5
DI_elecPower,37.5222,2.5
DI_elecPower,37.5335,2.5
DI_elecPower,37.5418,2.5
DI_elecPower,37.5531,2.5
DI_elecPower,37.5627,2.5
DI_elecPower,37.5731,2.5
DI_elecPower,37.5817,2.5
DI_elecPower,37.5931,2.5
DI_elecPower,37.6022,2.5
DI_elecPower,37.6132,2.5
DI_elecPower,37.6227,2.5
DI_elecPower,37.633,2.5
DI_elecPower,37.6419,2.5
DI_elecPower,37.6531,2.5
DI_elecPower,37.6623,2.5
DI_elecPower,37.6731,2.5
DI_elecPower,37.6819,2.5
DI_elecPower,37.6929,2.5
DI_elecPower,37.7022,2.5
DI_elecPower,37.7134,2.5
DI_elecPower,37.7229,2.5
DI_elecPower,37.7328,2.5
DI_elecPower,37.7417,2.5
DI_elecPower,37.7533,2.5
DI_elecPower,37.7621,2.5
DI_elecPower,37.773,2.5
DI_elecPower,37.7819,2.5
DI_elecPower,37.7931,2.5
DI_elecPower,37.8022,2.5
DI_elecPower,37.8132,2.5
DI_elecPower,37.8219,2.5
DI_elecPower,37.833,2.5
DI_elecPower,37.8418,2.5
DI_elecPower,37.8529,2.5
DI_elecPower,37.8628,2.5
DI_elecPower,37.873,2.5
DI_elecPower,37.8818,2.5
DI_elecPower,37.8934,2.5
DI_elecPower,37.9022,2.5
DI_elecPower,37.9132,2.5
DI_elecPower,37.9222,2.5
DI_elecPower,37.9328,2.5
DI_elecPower,37.9417,2.5
DI_elecPower,37.9531,2.5
DI_elecPower,37.9628,2.5
DI_elecPower,37.9732,2.5
DI_elecPower,37.9817,2.5
DI_elecPower,37.9934,2.5
DI_elecPower,38.0017,2.5
DI_elecPower,38.0132,2.5
DI_elecPower,38.0222,2.5
DI_elecPower,38.033,2.5
DI_elecPower,38.0418,2.5
DI_elecPower,38.053,2.5
DI_elecPower,38.0623,2.5
DI_elecPower,38.073,2.5
DI_elecPower,38.0821,2.5
DI_elecPower,38.0932,2.5
DI_elecPower,38.1017,2.5
DI_elecPower,38.1134,2.5
DI_elecPower,38.1226,2.5
DI_elecPower,38.1328,2.5
DI_elecPower,38.1417,2.5
DI_elecPower,38.1529,2.5
DI_elecPower,38.1628,2.5
DI_elecPower,38.173,2.5
DI_elecPower,38.1817,2.5
DI_elecPower,38.1932,2.5
DI_elecPower,38.2021,2.5
DI_elecPower,38.2132,2.5
DI_elecPower,38.2222,2.5
DI_elecPower,38.233,2.5
DI_elecPower,38.2422,2.5
DI_elecPower,38.2529,2.5
DI_elecPower,38.2629,2.5
DI_elecPower,38.273,2.5
DI_elecPower,38.2818,2.5
DI_elecPower,38.2932,2.5
DI_elecPower,38.3017,2.5
DI_elecPower,38.3132,2.5
DI_elecPower,38.3229,2.5
DI_elecPower,38.3328,2.5
DI_elecPower,38.3417,2.5
DI_elecPower,38.353,2.5
DI_elecPower,38.3631,2.5
DI_elecPower,38.373,2.5
DI_elecPower,38.3822,2.5
DI_elecPower,38.3931,2.5
DI_elecPower,38.4017,2.5
DI_elecPower,38.4132,2.5
DI_elecPower,38.4217,2.5
DI_elecPower,38.4334,2.5
DI_elecPower,38.4419,2.5
DI_elecPower,38.4529,2.5
DI_elecPower,38.4628,2.5
DI_elecPower,38.473,2.5
DI_elecPower,38.4828,2.5
DI_elecPower,38.4929,2.5
DI_elecPower,38.5017,2.5
DI_elecPower,38.5134,2.5
DI_elecPower,38.5222,2.5
DI_elecPower,38.5336,2.5
DI_elecPower,38.5418,2.5
DI_elecPower,38.5528,2.5
DI_elecPower,38.5621,2.5
DI_elecPower,38.573,2.5
DI_elecPower,38.5818,2.5
DI_elecPower,38.5933,2.5
DI_elecPower,38.6023,2.5
DI_elecPower,38.6131,2.5
DI_elecPower,38.6217,2.5
DI_elecPower,38.6328,2.5
DI_elecPower,38.6417,2.5
DI_elecPower,38.6529,2.5
DI_elecPower,38.6631,2.5
DI_elecPower,38.673,2.5
DI_elecPower,38.6817,2.5
DI_elecPower,38.6929,2.5
DI_elecPower,38.7017,2.5
DI_elecPower,38.7131,2.5
DI_elecPower,38.7222,2.5
DI_elecPower,38.7328,2.5
DI_elecPower,38.7417,2.5
DI_elecPower,38.7535,2.5
DI_elecPower,38.7629,2.5
DI_elecPower,38.7731,2.5
DI_elecPower,38.7817,2.5
DI_elecPower,38.793,2.5
DI_elecPower,38.8017,2.5
DI_elecPower,38.8131,2.5
DI_elecPower,38.8217,2.5
DI_elecPower,38.833,2.5
DI_elecPower,38.8422,2.5
DI_elecPower,38.853,2.5
DI_elecPower,38.8622,2.5
DI_elecPower,38.873,2.5
DI_elecPower,38.8817,2.5
DI_elecPower,38.893,2.5
DI_elecPower,38.9017,2.5
DI_elecPower,38.9134,2.5
DI_elecPower,38.922,2.5
DI_elecPower,38.9328,2.5
DI_elecPower,38.9417,2.5
DI_elecPower,38.953,2.5
DI_elecPower,38.9631,2.5
DI_elecPower,38.973,2.5
DI_elecPower,38.9817,2.5
DI_elecPower,38.9937,2.5
DI_elecPower,39.0019,2.5
DI_elecPower,39.0131,2.5
DI_elecPower,39.022,2.5
DI_elecPower,39.0328,2.5
DI_elecPower,39.0417,2.5
DI_elecPower,39.053,2.5
DI_elecPower,39.0622,2.5
DI_elecPower,39.073,2.5
DI_elecPower,39.0817,2.5
DI_elecPower,39.0931,2.5
DI_elecPower,39.1017,2.5
DI_elecPower,39.1131,2.5
DI_elecPower,39.1222,2.5
DI_elecPower,39.1328,2.5
DI_elecPower,39.1417,2.5
DI_elecPower,39.1532,2.5
DI_elecPower,39.1631,2.5
DI_elecPower,39.173,2.5
DI_elecPower,39.1816,2.5
DI_elecPower,39.193,2.5
DI_elecPower,39.2021,2.5
DI_elecPower,39.2131,2.5
DI_elecPower,39.222,2.5
DI_elecPower,39.233,2.5
DI_elecPower,39.2417,2.5
DI_elecPower,39.253,2.5
DI_elecPower,39.263,2.5
DI_elecPower,39.273,2.5
DI_elecPower,39.282,2.5
DI_elecPower,39.2929,2.5
DI_elecPower,39.3019,2.5
DI_elecPower,39.3133,2.5
DI_elecPower,39.322,2.5
DI_elecPower,39.3328,2.5
DI_elecPower,39.3416,2.5
DI_elecPower,39.353,2.5
DI_elecPower,39.3622,2.5
DI_elecPower,39.373,2.5
DI_elecPower,39.3816,2.5
DI_elecPower,39.3931,2.5
DI_elecPower,39.4017,3.0
DI_elecPower,39.4131,3.0
DI_elecPower,39.4217,3.0
DI_elecPower,39.4329,3.0
DI_elecPower,39.4417,3.0
DI_elecPower,39.453,3.0
DI_elecPower,39.462,3.0
DI_elecPower,39.473,3.0
DI_elecPower,39.482,3.0
DI_elecPower,39.493,3.0
DI_elecPower,39.5018,3.0
DI_elecPower,39.5131,3.0
DI_elecPower,39.522,3.0
DI_elecPower,39.5332,3.0
DI_elecPower,39.5417,3.0
DI_elecPower,39.5532,3.0
DI_elecPower,39.5619,3.0
DI_elecPower,39.5728,3.0
DI_elecPower,39.5817,3.0
DI_elecPower,39.5929,3.0
DI_elecPower,39.6016,3.0
DI_elecPower,39.6131,3.0
DI_elecPower,39.622,3.0
DI_elecPower,39.633,3.0
DI_elecPower,39.6417,3.0
DI_elecPower,39.653,3.0
DI_elecPower,39.6622,3.0
DI_elecPower,39.6728,3.0
DI_elecPower,39.6816,3.0
DI_elecPower,39.6931,3.0
DI_elecPower,39.7016,3.0
DI_elecPower,39.7134,3.0
DI_elecPower,39.7219,3.0
DI_elecPower,39.7328,3.0
DI_elecPower,39.742,3.0
DI_elecPower,39.753,3.0
DI_elecPower,39.762,3.0
DI_elecPower,39.7728,3.0
DI_elecPower,39.7816,3.0
DI_elecPower,39.7932,3.0
DI_elecPower,39.8017,3.0
DI_elecPower,39.8131,3.0
DI_elecPower,39.8222,3.0
DI_elecPower,39.8328,3.0
DI_elecPower,39.842,3.0
DI_elecPower,39.853,3.0
DI_elecPower,39.8622,3.0
DI_elecPower,39.873,3.0
DI_elecPower,39.8818,3.0
DI_elecPower,39.8929,3.0
DI_elecPower,39.9016,3.0
DI_elecPower,39.9132,3.0
DI_elecPower,39.9223,3.0
DI_elecPower,39.9328,3.0
DI_elecPower,39.9416,3.0
DI_elecPower,39.9533,3.0
DI_elecPower,39.9622,3.0
DI_elecPower,39.9727,3.0
DI_elecPower,39.9816,3.0
DI_elecPower,39.993,3.0
DI_elecPower,40.0017,3.0
DI_elecPower,40.0132,3.0
DI_elecPower,40.0217,3.0
DI_elecPower,40.0331,3.0
DI_elecPower,40.0417,3.0
DI_elecPower,40.053,3.0
DI_elecPower,40.0622,3.0
DI_elecPower,40.0728,3.0
DI_elecPower,40.0816,3.0
DI_elecPower,40.093,3.0
DI_elecPower,40.1017,3.0
DI_elecPower,40.1134,3.0
DI_elecPower,40.1223,3.0
DI_elecPower,40.1328,3.0
DI_elecPower,40.1416,3.0
DI_elecPower,40.153,3.0
DI_elecPower,40.1622,3.0
DI_elecPower,40.1728,3.0
DI_elecPower,40.182,3.0
DI_elecPower,40.1932,3.0
DI_elecPower,40.2019,3.0
DI_elecPower,40.2132,3.0
DI_elecPower,40.2219,3.0
DI_elecPower,40.2328,3.0
DI_elecPower,40.2417,3.0
DI_elecPower,40.2528,3.0
DI_elecPower,40.2621,3.0
DI_elecPower,40.273,3.0
DI_elecPower,40.282,3.0
DI_elecPower,40.293,3.0
DI_elecPower,40.3016,3.0
DI_elecPower,40.3132,3.0
DI_elecPower,40.322,3.0
DI_elecPower,40.3328,3.0
DI_elecPower,40.3416,3.0
DI_elecPower,40.3531,3.0
DI_elecPower,40.3629,3.0
DI_elecPower,40.3727,3.0
DI_elecPower,40.3816,3.0
DI_elecPower,40.393,3.0
DI_elecPower,40.4017,3.0
DI_elecPower,40.4131,3.0
DI_elecPower,40.4221,3.0
DI_elecPower,40.4331,3.0
DI_elecPower,40.4417,3.0
DI_elecPower,40.4529,3.0
DI_elecPower,40.4616,3.0
DI_elecPower,40.4728,3.0
DI_elecPower,40.4828,3.0
DI_elecPower,40.493,3.0
DI_elecPower,40.5016,3.0
DI_elecPower,40.5134,3.5
DI_elecPower,40.5221,3.5
DI_elecPower,40.5332,3.5
DI_elecPower,40.5416,3.5
DI_elecPower,40.5531,3.5
DI_elecPower,40.5619,3.5
DI_elecPower,40.5727,3.5
DI_elecPower,40.5815,3.5
DI_elecPower,40.5932,3.5
DI_elecPower,40.6017,3.5
DI_elecPower,40.6132,3.5
DI_elecPower,40.6218,3.5
DI_elecPower,40.6328,3.5
DI_elecPower,40.6417,3.5
DI_elecPower,40.6529,3.5
DI_elecPower,40.6629,3.5
DI_elecPower,40.673,3.5
DI_elecPower,40.6816,3.5
DI_elecPower,40.693,3.5
DI_elecPower,40.7016,3.5
DI_elecPower,40.7132,3.5
DI_elecPower,40.7221,3.5
DI_elecPower,40.7329,3.5
DI_elecPower,40.7416,3.5
DI_elecPower,40.7531,3.5
DI_elecPower,40.7623,3.5
DI_elecPower,40.7727,3.5
DI_elecPower,40.7815,3.5
DI_elecPower,40.793,3.5
DI_elecPower,40.8017,3.5
DI_elecPower,40.8131,3.5
DI_elecPower,40.8219,3.5
DI_elecPower,40.8331,3.5
DI_elecPower,40.8419,3.5
DI_elecPower,40.8527,3.5
DI_elecPower,40.862,3.5
DI_elecPower,40.8727,3.5
DI_elecPower,40.8816,3.5
DI_elecPower,40.8928,3.5
DI_elecPower,40.9016,3.5
DI_elecPower,40.9134,3.5
DI_elecPower,40.9219,3.5
DI_elecPower,40.9328,3.5
DI_elecPower,40.9416,3.5
DI_elecPower,40.9529,3.5
DI_elecPower,40.9616,3.5
DI_elecPower,40.9729,3.5
DI_elecPower,40.9815,3.5
DI_elecPower,40.9932,3.5
DI_elecPower,41.002,3.5
DI_elecPower,41.0129,3.5
DI_elecPower,41.0219,3.5
DI_elecPower,41.0328,3.5
DI_elecPower,41.042,3.5
DI_elecPower,41.0528,3.5
DI_elecPower,41.0623,3.5
DI_elecPower,41.0729,3.5
DI_elecPower,41.0816,3.5
DI_elecPower,41.093,3.5
DI_elecPower,41.1017,3.5
DI_elecPower,41.1132,3.5
DI_elecPower,41.1216,3.5
DI_elecPower,41.1328,3.5
DI_elecPower,41.1415,3.5
DI_elecPower,41.1531,3.5
DI_elecPower,41.1623,3.5
DI_elecPower,41.1727,3.5
DI_elecPower,41.1818,3.5
DI_elecPower,41.1926,3.5
DI_elecPower,41.2017,3.5
DI_elecPower,41.213,3.5
DI_elecPower,41.2219,4.0
DI_elecPower,41.2331,4.0
DI_elecPower,41.242,4.0
DI_elecPower,41.2528,4.0
DI_elecPower,41.2616,4.0
DI_elecPower,41.2728,4.0
DI_elecPower,41.2816,4.5
DI_elecPower,41.2926,4.5
DI_elecPower,41.3016,4.5
DI_elecPower,41.3134,4.5
DI_elecPower,41.3219,4.5
DI_elecPower,41.3328,4.5
DI_elecPower,41.3421,4.5
DI_elecPower,41.3528,5.0
DI_elecPower,41.3616,4.5
DI_elecPower,41.3727,5.0
DI_elecPower,41.3815,5.0
DI_elecPower,41.3932,5.0
DI_elecPower,41.4017,5.0
DI_elecPower,41.413,5.0
DI_elecPower,41.4221,5.0
DI_elecPower,41.4329,5.0
DI_elecPower,41.442,5.0
DI_elecPower,41.4528,5.0
DI_elecPower,41.4616,5.0
DI_elecPower,41.473,5.0
DI_elecPower,41.4828,5.0
DI_elecPower,41.493,5.0
DI_elecPower,41.5016,5.0
DI_elecPower,41.5129,5.0
DI_elecPower,41.5219,5.0
DI_elecPower,41.5331,5.0
DI_elecPower,41.5416,5.0
DI_elecPower,41.5533,5.0
DI_elecPower,41.5615,5.0
DI_elecPower,41.5728,5.0
DI_elecPower,41.5819,5.0
DI_elecPower,41.593,5.0
DI_elecPower,41.6018,5.0
DI_elecPower,41.6129,5.0
DI_elecPower,41.6222,5.0
DI_elecPower,41.633,5.5
DI_elecPower,41.642,5.5
DI_elecPower,41.6524,5.5
DI_elecPower,41.6621,5.5
DI_elecPower,41.6728,5.5
DI_elecPower,41.6816,5.5
DI_elecPower,41.693,5.5
DI_elecPower,41.7016,5.5
DI_elecPower,41.7133,5.5
DI_elecPower,41.7219,5.5
DI_elecPower,41.7328,5.5
DI_elecPower,41.7415,5.5
DI_elecPower,41.7531,5.5
DI_elecPower,41.7616,5.5
DI_elecPower,41.7727,5.5
DI_elecPower,41.7815,5.5
DI_elecPower,41.7933,5.5
DI_elecPower,41.8018,5.5
DI_elecPower,41.8124,5.5
DI_elecPower,41.8222,5.5
DI_elecPower,41.8328,5.5
DI_elecPower,41.8419,5.5
DI_elecPower,41.8527,5.5
DI_elecPower,41.8616,6.0
DI_elecPower,41.873,6.0
DI_elecPower,41.8816,6.0
DI_elecPower,41.8928,6.0
DI_elecPower,41.9019,6.0
DI_elecPower,41.9129,6.5
DI_elecPower,41.9221,6.5
DI_elecPower,41.9328,6.5
DI_elecPower,41.9415,7.0
DI_elecPower,41.9531,7.0
DI_elecPower,41.9624,7.0
DI_elecPower,41.9727,7.0
DI_elecPower,41.9814,7.0
DI_elecPower,41.9933,7.0
DI_elecPower,42.0018,7.5
DI_elecPower,42.0129,7.5
DI_elecPower,42.0219,7.5
DI_elecPower,42.033,7.5
