time_s,signal_key,value,raw_hex
136.372300,PCS_dcdcLvOutputCurrent,308.5,12 05 d4 0d 9c 00
136.472500,PCS_dcdcLvOutputCurrent,103.7,0f 05 d4 0d 94 00
136.572500,PCS_dcdcLvOutputCurrent,206.1,11 05 d4 0d 98 00
136.672500,PCS_dcdcLvOutputCurrent,282.9,12 05 d4 0d 9b 00
136.772500,PCS_dcdcLvOutputCurrent,103.7,0f 05 d4 0d 94 00
136.872500,PCS_dcdcLvOutputCurrent,154.9,12 05 d3 0d 96 00
136.972500,PCS_dcdcLvOutputCurrent,359.7,12 05 d4 0d 9e 00
137.072500,PCS_dcdcLvOutputCurrent,206.1,11 05 d4 0d 98 00
137.272400,PCS_dcdcLvOutputCurrent,334.1,12 05 d4 0d 9d 00
137.372500,PCS_dcdcLvOutputCurrent,129.3,0e 05 d4 0d 95 00
137.472400,PCS_dcdcLvOutputCurrent,257.3,12 05 d3 0d 9a 00
137.672400,PCS_dcdcLvOutputCurrent,154.9,0e 05 d4 0d 96 00
137.772900,PCS_dcdcLvOutputCurrent,231.7,11 05 d4 0d 99 00
137.872400,PCS_dcdcLvOutputCurrent,257.3,12 05 d4 0d 9a 00
137.972400,PCS_dcdcLvOutputCurrent,385.3,10 05 d4 0d 9f 00
138.072400,PCS_dcdcLvOutputCurrent,206.1,10 05 d3 0d 98 00
138.172400,PCS_dcdcLvOutputCurrent,334.1,11 05 d4 0d 9d 00
138.272400,PCS_dcdcLvOutputCurrent,359.7,12 05 d4 0d 9e 00
138.372400,PCS_dcdcLvOutputCurrent,206.1,12 05 d4 0d 98 00
138.472400,PCS_dcdcLvOutputCurrent,308.5,13 05 d4 0d 9c 00
138.572400,PCS_dcdcLvOutputCurrent,385.3,10 05 d4 0d 9f 00
138.672600,PCS_dcdcLvOutputCurrent,180.5,12 05 d4 0d 97 00
138.772200,PCS_dcdcLvOutputCurrent,231.7,11 05 d4 0d 99 00
138.872400,PCS_dcdcLvOutputCurrent,385.3,11 05 d4 0d 9f 00
138.972300,PCS_dcdcLvOutputCurrent,231.7,0f 05 d4 0d 99 00
139.072400,PCS_dcdcLvOutputCurrent,257.3,11 05 d4 0d 9a 00
139.172200,PCS_dcdcLvOutputCurrent,334.1,10 05 d4 0d 9d 00
139.272300,PCS_dcdcLvOutputCurrent,129.3,10 05 d4 0d 95 00
139.372400,PCS_dcdcLvOutputCurrent,206.1,15 05 d3 0d 98 00
139.472400,PCS_dcdcLvOutputCurrent,359.7,12 05 d4 0d 9e 00
139.572400,PCS_dcdcLvOutputCurrent,103.7,11 05 d3 0d 94 00
139.672400,PCS_dcdcLvOutputCurrent,206.1,0f 05 d3 0d 98 00
139.772300,PCS_dcdcLvOutputCurrent,308.5,11 05 d4 0d 9c 00
139.872300,PCS_dcdcLvOutputCurrent,180.5,10 05 d4 0d 97 00
139.972300,PCS_dcdcLvOutputCurrent,231.7,0f 05 d4 0d 99 00
140.072300,PCS_dcdcLvOutputCurrent,334.1,11 05 d4 0d 9d 00
140.172300,PCS_dcdcLvOutputCurrent,103.7,10 05 d4 0d 94 00
140.272600,PCS_dcdcLvOutputCurrent,282.9,10 05 d4 0d 9b 00
140.372300,PCS_dcdcLvOutputCurrent,308.5,12 05 d4 0d 9c 00
140.472300,PCS_dcdcLvOutputCurrent,154.9,0e 05 d4 0d 96 00
140.572300,PCS_dcdcLvOutputCurrent,206.1,0f 05 d3 0d 98 00
140.672300,PCS_dcdcLvOutputCurrent,1.3,12 05 d4 0d a0 00
140.772300,PCS_dcdcLvOutputCurrent,154.9,12 05 d4 0d 96 00
140.872200,PCS_dcdcLvOutputCurrent,206.1,11 05 d4 0d 98 00
140.972300,PCS_dcdcLvOutputCurrent,359.7,0f 05 d4 0d 9e 00
141.072300,PCS_dcdcLvOutputCurrent,129.3,0f 05 d4 0d 95 00
141.172200,PCS_dcdcLvOutputCurrent,257.3,11 05 d3 0d 9a 00
141.272200,PCS_dcdcLvOutputCurrent,334.1,12 05 d4 0d 9d 00
141.372200,PCS_dcdcLvOutputCurrent,154.9,0e 05 d3 0d 96 00
141.472300,PCS_dcdcLvOutputCurrent,282.9,11 05 d4 0d 9b 00
141.572300,PCS_dcdcLvOutputCurrent,359.7,11 05 d4 0d 9e 00
141.672200,PCS_dcdcLvOutputCurrent,154.9,10 05 d4 0d 96 00
141.772300,PCS_dcdcLvOutputCurrent,257.3,11 05 d4 0d 9a 00
141.872000,PCS_dcdcLvOutputCurrent,359.7,0f 05 d4 0d 9e 00
141.972300,PCS_dcdcLvOutputCurrent,257.3,10 05 d4 0d 9a 00
142.072500,PCS_dcdcLvOutputCurrent,282.9,0f 05 d4 0d 9b 00
142.172000,PCS_dcdcLvOutputCurrent,385.3,12 05 d4 0d 9f 00
142.272000,PCS_dcdcLvOutputCurrent,359.7,10 05 d4 0d 9e 00
142.372000,PCS_dcdcLvOutputCurrent,206.1,13 05 d4 0d 98 00
142.472000,PCS_dcdcLvOutputCurrent,385.3,10 05 d4 0d 9f 00
142.572000,PCS_dcdcLvOutputCurrent,206.1,12 05 d4 0d 98 00
142.772000,PCS_dcdcLvOutputCurrent,334.1,11 05 d3 0d 9d 00
142.872000,PCS_dcdcLvOutputCurrent,154.9,11 05 d4 0d 96 00
142.972000,PCS_dcdcLvOutputCurrent,257.3,11 05 d3 0d 9a 00
143.072000,PCS_dcdcLvOutputCurrent,308.5,12 05 d4 0d 9c 00
143.171900,PCS_dcdcLvOutputCurrent,359.7,10 05 d4 0d 9e 00
143.272000,PCS_dcdcLvOutputCurrent,257.3,14 05 d4 0d 9a 00
143.372000,PCS_dcdcLvOutputCurrent,282.9,11 05 d4 0d 9b 00
143.471900,PCS_dcdcLvOutputCurrent,26.9,13 05 d4 0d a1 00
143.572100,PCS_dcdcLvOutputCurrent,206.1,11 05 d3 0d 98 00
143.671900,PCS_dcdcLvOutputCurrent,308.5,11 05 d4 0d 9c 00
143.772200,PCS_dcdcLvOutputCurrent,1.3,13 05 d4 0d a0 00
143.872000,PCS_dcdcLvOutputCurrent,180.5,10 05 d3 0d 97 00
143.971800,PCS_dcdcLvOutputCurrent,308.5,10 05 d4 0d 9c 00
144.072000,PCS_dcdcLvOutputCurrent,1.3,12 05 d4 0d a0 00
144.171900,PCS_dcdcLvOutputCurrent,180.5,13 05 d4 0d 97 00
144.271900,PCS_dcdcLvOutputCurrent,308.5,10 05 d4 0d 9c 00
144.371900,PCS_dcdcLvOutputCurrent,334.1,10 05 d4 0d 9d 00
144.471900,PCS_dcdcLvOutputCurrent,231.7,11 05 d4 0d 99 00
144.572100,PCS_dcdcLvOutputCurrent,257.3,11 05 d4 0d 9a 00
144.671900,PCS_dcdcLvOutputCurrent,359.7,12 05 d4 0d 9e 00
144.771900,PCS_dcdcLvOutputCurrent,206.1,11 05 d4 0d 98 00
144.971800,PCS_dcdcLvOutputCurrent,359.7,12 05 d4 0d 9e 00
145.071800,PCS_dcdcLvOutputCurrent,78.1,12 05 d4 0d 93 00
145.171800,PCS_dcdcLvOutputCurrent,206.1,11 05 d3 0d 98 00
145.271900,PCS_dcdcLvOutputCurrent,308.5,11 05 d4 0d 9c 00
145.372100,PCS_dcdcLvOutputCurrent,52.5,11 05 d4 0d 92 00
145.471800,PCS_dcdcLvOutputCurrent,206.1,0f 05 d4 0d 98 00
145.571600,PCS_dcdcLvOutputCurrent,334.1,11 05 d4 0d 9d 00
145.671700,PCS_dcdcLvOutputCurrent,1.3,10 05 d5 0d 90 00
145.771800,PCS_dcdcLvOutputCurrent,206.1,12 05 d4 0d 98 00
145.871600,PCS_dcdcLvOutputCurrent,257.3,11 05 d4 0d 9a 00
145.971600,PCS_dcdcLvOutputCurrent,129.3,0f 05 d3 0d 95 00
146.071600,PCS_dcdcLvOutputCurrent,257.3,11 05 d4 0d 9a 00
146.171600,PCS_dcdcLvOutputCurrent,282.9,12 05 d4 0d 9b 00
146.271600,PCS_dcdcLvOutputCurrent,154.9,12 05 d4 0d 96 00
146.471600,PCS_dcdcLvOutputCurrent,359.7,12 05 d4 0d 9e 00
146.571600,PCS_dcdcLvOutputCurrent,103.7,11 05 d4 0d 94 00
146.671600,PCS_dcdcLvOutputCurrent,180.5,13 05 d4 0d 97 00
146.771600,PCS_dcdcLvOutputCurrent,334.1,11 05 d4 0d 9d 00
146.871600,PCS_dcdcLvOutputCurrent,26.9,0f 05 d4 0d 91 00
146.971600,PCS_dcdcLvOutputCurrent,257.3,12 05 d4 0d 9a 00
147.071600,PCS_dcdcLvOutputCurrent,334.1,10 05 d4 0d 9d 00
147.171600,PCS_dcdcLvOutputCurrent,282.9,10 05 d4 0d 9b 00
147.271600,PCS_dcdcLvOutputCurrent,231.7,11 05 d4 0d 99 00
147.371900,PCS_dcdcLvOutputCurrent,257.3,10 05 d4 0d 9a 00
147.471600,PCS_dcdcLvOutputCurrent,359.7,12 05 d4 0d 9e 00
147.571600,PCS_dcdcLvOutputCurrent,206.1,11 05 d4 0d 98 00
147.671600,PCS_dcdcLvOutputCurrent,231.7,12 05 d4 0d 99 00
147.771500,PCS_dcdcLvOutputCurrent,1.3,12 05 d4 0d a0 00
147.871600,PCS_dcdcLvOutputCurrent,206.1,11 05 d4 0d 98 00
147.971600,PCS_dcdcLvOutputCurrent,257.3,10 05 d4 0d 9a 00
148.071600,PCS_dcdcLvOutputCurrent,1.3,10 05 d4 0d a0 00
148.171500,PCS_dcdcLvOutputCurrent,154.9,12 05 d4 0d 96 00
148.271500,PCS_dcdcLvOutputCurrent,308.5,11 05 d3 0d 9c 00
148.371700,PCS_dcdcLvOutputCurrent,359.7,0f 05 d4 0d 9e 00
148.471500,PCS_dcdcLvOutputCurrent,282.9,12 05 d4 0d 9b 00
148.571500,PCS_dcdcLvOutputCurrent,129.3,13 05 d3 0d a5 00
148.672000,PCS_dcdcLvOutputCurrent,385.3,12 05 d4 0d af 00
148.771700,PCS_dcdcLvOutputCurrent,359.7,17 05 d4 0d ae 00
148.871500,PCS_dcdcLvOutputCurrent,282.9,13 05 d4 0d bb 00
148.971500,PCS_dcdcLvOutputCurrent,334.1,12 05 d4 0d cd 00
149.071400,PCS_dcdcLvOutputCurrent,180.5,12 05 d3 0d d7 00
149.171500,PCS_dcdcLvOutputCurrent,129.3,15 05 d3 0d e5 00
149.271500,PCS_dcdcLvOutputCurrent,78.1,12 05 d4 0d f3 00
149.371500,PCS_dcdcLvOutputCurrent,1.3,10 05 d3 0d e0 00
149.471400,PCS_dcdcLvOutputCurrent,103.7,10 05 d4 0d c4 00
149.571500,PCS_dcdcLvOutputCurrent,308.5,11 05 d4 0d bc 00
149.771600,PCS_dcdcLvOutputCurrent,180.5,11 05 d4 0d a7 00
149.871500,PCS_dcdcLvOutputCurrent,52.5,14 05 d4 0d a2 00
150.171500,PCS_dcdcLvOutputCurrent,1.3,11 05 d4 0d a0 00
150.271600,PCS_dcdcLvOutputCurrent,103.7,11 05 d4 0d a4 00
150.371500,PCS_dcdcLvOutputCurrent,154.9,13 05 d4 0d a6 00
150.471400,PCS_dcdcLvOutputCurrent,78.1,14 05 d4 0d a3 00
150.571300,PCS_dcdcLvOutputCurrent,282.9,14 05 d4 0d 9b 00
150.671600,PCS_dcdcLvOutputCurrent,231.7,13 05 d4 0d 99 00
150.771500,PCS_dcdcLvOutputCurrent,257.3,12 05 d4 0d 9a 00
150.871600,PCS_dcdcLvOutputCurrent,359.7,11 05 d4 0d 9e 00
150.971600,PCS_dcdcLvOutputCurrent,282.9,11 05 d4 0d 9b 00
151.071700,PCS_dcdcLvOutputCurrent,231.7,12 05 d4 0d 99 00
151.271500,PCS_dcdcLvOutputCurrent,206.1,13 05 d4 0d 98 00
151.371400,PCS_dcdcLvOutputCurrent,78.1,13 05 d3 0d 93 00
151.671600,PCS_dcdcLvOutputCurrent,26.9,13 05 d3 0d 91 00
151.771500,PCS_dcdcLvOutputCurrent,78.1,13 05 d4 0d 93 00
151.871400,PCS_dcdcLvOutputCurrent,334.1,13 05 d3 0d 8d 00
151.971300,PCS_dcdcLvOutputCurrent,385.3,13 05 d3 0d 8f 00
152.071700,PCS_dcdcLvOutputCurrent,282.9,11 05 d4 0d 8b 00
152.171100,PCS_dcdcLvOutputCurrent,359.7,10 05 d3 0d 8e 00
152.471500,PCS_dcdcLvOutputCurrent,334.1,0f 05 d3 0d 8d 00
152.571500,PCS_dcdcLvOutputCurrent,308.5,11 05 d5 0d 8c 00
152.671200,PCS_dcdcLvOutputCurrent,282.9,12 05 d3 0d 8b 00
152.771500,PCS_dcdcLvOutputCurrent,308.5,12 05 d4 0d 8c 00
152.871200,PCS_dcdcLvOutputCurrent,282.9,10 05 d4 0d 8b 00
153.071200,PCS_dcdcLvOutputCurrent,257.3,11 05 d4 0d 8a 00
153.171200,PCS_dcdcLvOutputCurrent,282.9,10 05 d4 0d 8b 00
153.272100,PCS_dcdcLvOutputCurrent,231.7,0e 05 d3 0d 89 00
153.371200,PCS_dcdcLvOutputCurrent,257.3,13 05 d4 0d 8a 00
153.471300,PCS_dcdcLvOutputCurrent,308.5,11 05 d4 0d 8c 00
153.571600,PCS_dcdcLvOutputCurrent,334.1,0f 05 d3 0d 8d 00
153.671400,PCS_dcdcLvOutputCurrent,282.9,11 05 d4 0d 8b 00
153.771500,PCS_dcdcLvOutputCurrent,231.7,13 05 d4 0d 89 00
153.871500,PCS_dcdcLvOutputCurrent,282.9,12 05 d4 0d 8b 00
154.071400,PCS_dcdcLvOutputCurrent,206.1,10 05 d4 0d 88 00
154.271600,PCS_dcdcLvOutputCurrent,180.5,11 05 d4 0d 87 00
154.370900,PCS_dcdcLvOutputCurrent,231.7,11 05 d4 0d 89 00
154.471000,PCS_dcdcLvOutputCurrent,206.1,11 05 d4 0d 88 00
154.871000,PCS_dcdcLvOutputCurrent,231.7,11 05 d4 0d 89 00
154.970900,PCS_dcdcLvOutputCurrent,206.1,12 05 d3 0d 88 00
155.071600,PCS_dcdcLvOutputCurrent,231.7,10 05 d4 0d 89 00
155.371300,PCS_dcdcLvOutputCurrent,206.1,11 05 d3 0d 88 00
155.471300,PCS_dcdcLvOutputCurrent,180.5,12 05 d4 0d 87 00
155.971000,PCS_dcdcLvOutputCurrent,206.1,11 05 d4 0d 88 00
156.070900,PCS_dcdcLvOutputCurrent,231.7,10 05 d4 0d 89 00
156.272000,PCS_dcdcLvOutputCurrent,257.3,10 05 d3 0d 8a 00
156.370900,PCS_dcdcLvOutputCurrent,231.7,11 05 d4 0d 89 00
156.671400,PCS_dcdcLvOutputCurrent,206.1,15 05 d4 0d 88 00
156.871100,PCS_dcdcLvOutputCurrent,257.3,11 05 d4 0d 8a 00
156.970900,PCS_dcdcLvOutputCurrent,231.7,11 05 d4 0d 89 00
157.070900,PCS_dcdcLvOutputCurrent,180.5,10 05 d3 0d 77 00
157.170900,PCS_dcdcLvOutputCurrent,52.5,12 05 d4 0d 72 00
157.271500,PCS_dcdcLvOutputCurrent,1.3,11 05 d4 0d 70 00
157.371000,PCS_dcdcLvOutputCurrent,78.1,11 05 d4 0d 73 00
157.471100,PCS_dcdcLvOutputCurrent,1.3,11 05 d4 0d 70 00
157.671100,PCS_dcdcLvOutputCurrent,26.9,10 05 d4 0d 71 00
157.771500,PCS_dcdcLvOutputCurrent,1.3,11 05 d4 0d 70 00
157.970900,PCS_dcdcLvOutputCurrent,385.3,12 05 d4 0d 6f 00
158.170900,PCS_dcdcLvOutputCurrent,257.3,11 05 d4 0d 5a 00
158.271500,PCS_dcdcLvOutputCurrent,1.3,11 05 d4 0d 50 00
158.370900,PCS_dcdcLvOutputCurrent,334.1,11 05 d3 0d 4d 00
158.571600,PCS_dcdcLvOutputCurrent,308.5,10 05 d4 0d 4c 00
159.170900,PCS_dcdcLvOutputCurrent,282.9,10 05 d4 0d 4b 00
159.271600,PCS_dcdcLvOutputCurrent,308.5,11 05 d4 0d 4c 00
159.871100,PCS_dcdcLvOutputCurrent,359.7,13 05 d4 0d 4e 00
160.071000,PCS_dcdcLvOutputCurrent,334.1,11 05 d4 0d 4d 00
160.170800,PCS_dcdcLvOutputCurrent,282.9,13 05 d4 0d 4b 00
160.271500,PCS_dcdcLvOutputCurrent,308.5,12 05 d4 0d 4c 00
160.671100,PCS_dcdcLvOutputCurrent,282.9,13 05 d4 0d 4b 00
160.871100,PCS_dcdcLvOutputCurrent,308.5,10 05 d4 0d 4c 00
161.071100,PCS_dcdcLvOutputCurrent,180.5,0f 05 d4 0d 47 00
161.170900,PCS_dcdcLvOutputCurrent,257.3,11 05 d4 0d 4a 00
161.370900,PCS_dcdcLvOutputCurrent,282.9,10 05 d4 0d 4b 00
161.470900,PCS_dcdcLvOutputCurrent,257.3,11 05 d4 0d 4a 00
161.571400,PCS_dcdcLvOutputCurrent,231.7,0e 05 d4 0d 49 00
161.671200,PCS_dcdcLvOutputCurrent,257.3,10 05 d3 0d 4a 00
161.870900,PCS_dcdcLvOutputCurrent,308.5,12 05 d4 0d 4c 00
161.970900,PCS_dcdcLvOutputCurrent,334.1,10 05 d4 0d 4d 00
162.071500,PCS_dcdcLvOutputCurrent,308.5,0f 05 d4 0d 4c 00
162.171300,PCS_dcdcLvOutputCurrent,257.3,10 05 d3 0d 4a 00
162.271400,PCS_dcdcLvOutputCurrent,231.7,0d 05 d4 0d 49 00
162.371000,PCS_dcdcLvOutputCurrent,206.1,0f 05 d4 0d 48 00
162.471200,PCS_dcdcLvOutputCurrent,257.3,10 05 d4 0d 4a 00
162.571700,PCS_dcdcLvOutputCurrent,231.7,11 05 d4 0d 49 00
162.871200,PCS_dcdcLvOutputCurrent,257.3,0f 05 d4 0d 4a 00
162.971000,PCS_dcdcLvOutputCurrent,231.7,11 05 d4 0d 49 00
163.071300,PCS_dcdcLvOutputCurrent,206.1,12 05 d4 0d 48 00
163.271500,PCS_dcdcLvOutputCurrent,180.5,11 05 d4 0d 47 00
163.470800,PCS_dcdcLvOutputCurrent,206.1,10 05 d4 0d 48 00
163.671000,PCS_dcdcLvOutputCurrent,257.3,10 05 d3 0d 4a 00
163.771500,PCS_dcdcLvOutputCurrent,180.5,0f 05 d4 0d 47 00
163.871000,PCS_dcdcLvOutputCurrent,154.9,10 05 d4 0d 46 00
164.071300,PCS_dcdcLvOutputCurrent,231.7,0f 05 d4 0d 49 00
164.171000,PCS_dcdcLvOutputCurrent,206.1,10 05 d4 0d 48 00
164.271200,PCS_dcdcLvOutputCurrent,154.9,0f 05 d4 0d 46 00
164.871200,PCS_dcdcLvOutputCurrent,180.5,10 05 d3 0d 47 00
164.971200,PCS_dcdcLvOutputCurrent,154.9,10 05 d4 0d 46 00
165.371200,PCS_dcdcLvOutputCurrent,129.3,12 05 d3 0d 45 00
165.571700,PCS_dcdcLvOutputCurrent,154.9,11 05 d4 0d 46 00
165.671300,PCS_dcdcLvOutputCurrent,129.3,10 05 d4 0d 45 00
165.771700,PCS_dcdcLvOutputCurrent,52.5,10 05 d4 0d 42 00
165.871000,PCS_dcdcLvOutputCurrent,206.1,0f 05 d4 0d 48 00
165.971000,PCS_dcdcLvOutputCurrent,154.9,0e 05 d4 0d 46 00
166.071000,PCS_dcdcLvOutputCurrent,129.3,0f 05 d4 0d 45 00
166.871300,PCS_dcdcLvOutputCurrent,103.7,0f 05 d4 0d 44 00
167.170800,PCS_dcdcLvOutputCurrent,129.3,0f 05 d4 0d 45 00
167.471200,PCS_dcdcLvOutputCurrent,103.7,0e 05 d4 0d 44 00
167.571500,PCS_dcdcLvOutputCurrent,129.3,0b 05 d4 0d 45 00
167.671300,PCS_dcdcLvOutputCurrent,154.9,0f 05 d4 0d 46 00
167.771600,PCS_dcdcLvOutputCurrent,52.5,0f 05 d4 0d 42 00
167.971100,PCS_dcdcLvOutputCurrent,78.1,0e 05 d4 0d 43 00
168.071600,PCS_dcdcLvOutputCurrent,26.9,0f 05 d4 0d 41 00
168.271600,PCS_dcdcLvOutputCurrent,1.3,11 05 d4 0d 40 00
168.471200,PCS_dcdcLvOutputCurrent,26.9,0f 05 d4 0d 41 00
168.571500,PCS_dcdcLvOutputCurrent,1.3,0f 05 d4 0d 40 00
168.771500,PCS_dcdcLvOutputCurrent,26.9,0f 05 d4 0d 41 00
168.971100,PCS_dcdcLvOutputCurrent,1.3,0f 05 d4 0d 40 00
169.771300,PCS_dcdcLvOutputCurrent,26.9,0e 05 d4 0d 41 00
169.871000,PCS_dcdcLvOutputCurrent,1.3,0f 05 d4 0d 40 00
170.071500,PCS_dcdcLvOutputCurrent,26.9,0d 05 d4 0d 41 00
170.171000,PCS_dcdcLvOutputCurrent,1.3,0f 05 d4 0d 40 00
170.971100,PCS_dcdcLvOutputCurrent,26.9,0f 05 d4 0d 41 00
171.071300,PCS_dcdcLvOutputCurrent,1.3,10 05 d4 0d 40 00
171.171100,PCS_dcdcLvOutputCurrent,26.9,0f 05 d4 0d 41 00
171.271300,PCS_dcdcLvOutputCurrent,1.3,0f 05 d4 0d 40 00
171.371100,PCS_dcdcLvOutputCurrent,26.9,10 05 d4 0d 41 00
171.471100,PCS_dcdcLvOutputCurrent,1.3,0e 05 d4 0d 40 00
171.571400,PCS_dcdcLvOutputCurrent,26.9,0f 05 d4 0d 41 00
171.671400,PCS_dcdcLvOutputCurrent,1.3,10 05 d4 0d 40 00
172.071200,PCS_dcdcLvOutputCurrent,26.9,11 05 d4 0d 41 00
172.371000,PCS_dcdcLvOutputCurrent,1.3,0f 05 d4 0d 40 00
172.471400,PCS_dcdcLvOutputCurrent,385.3,0e 05 d4 0d 3f 00
172.571000,PCS_dcdcLvOutputCurrent,1.3,10 05 d4 0d 40 00
172.871000,PCS_dcdcLvOutputCurrent,385.3,0f 05 d4 0d 3f 00
172.971000,PCS_dcdcLvOutputCurrent,1.3,0e 05 d4 0d 40 00
173.471100,PCS_dcdcLvOutputCurrent,385.3,10 05 d4 0d 3f 00
173.671100,PCS_dcdcLvOutputCurrent,1.3,0f 05 d4 0d 40 00
173.970800,PCS_dcdcLvOutputCurrent,385.3,11 05 d4 0d 3f 00
174.071400,PCS_dcdcLvOutputCurrent,26.9,0f 05 d4 0d 41 00
174.171200,PCS_dcdcLvOutputCurrent,385.3,0f 05 d4 0d 3f 00
174.271100,PCS_dcdcLvOutputCurrent,1.3,0f 05 d4 0d 40 00
174.571100,PCS_dcdcLvOutputCurrent,385.3,10 05 d4 0d 3f 00
174.671100,PCS_dcdcLvOutputCurrent,1.3,10 05 d4 0d 40 00
174.871200,PCS_dcdcLvOutputCurrent,385.3,0b 05 d4 0d 3f 00
174.971200,PCS_dcdcLvOutputCurrent,1.3,0e 05 d4 0d 40 00
175.170800,PCS_dcdcLvOutputCurrent,334.1,03 05 d4 0d 1d 00
175.470900,PCS_dcdcLvOutputCurrent,1.3,ee 04 d4 0d 00 00
185.271000,PCS_dcdcLvOutputCurrent,334.1,d3 04 d4 0d 1d 00
185.671000,PCS_dcdcLvOutputCurrent,359.7,d5 04 d4 0d 1e 00
185.771000,PCS_dcdcLvOutputCurrent,334.1,d4 04 d4 0d 1d 00
185.971000,PCS_dcdcLvOutputCurrent,308.5,d6 04 d4 0d 1c 00
186.071100,PCS_dcdcLvOutputCurrent,154.9,da 04 d4 0d 26 00
186.171100,PCS_dcdcLvOutputCurrent,359.7,db 04 d4 0d 2e 00
186.271100,PCS_dcdcLvOutputCurrent,385.3,d8 04 d4 0d 2f 00
186.371100,PCS_dcdcLvOutputCurrent,103.7,de 04 d4 0d 34 00
186.471100,PCS_dcdcLvOutputCurrent,257.3,e0 04 d4 0d 3a 00
186.571200,PCS_dcdcLvOutputCurrent,154.9,e1 04 d4 0d 36 00
186.671100,PCS_dcdcLvOutputCurrent,231.7,e2 04 d4 0d 39 00
186.771200,PCS_dcdcLvOutputCurrent,129.3,e2 04 d4 0d 45 00
186.871100,PCS_dcdcLvOutputCurrent,103.7,e4 04 d4 0d 44 00
186.971200,PCS_dcdcLvOutputCurrent,282.9,e9 04 d4 0d 4b 00
187.071200,PCS_dcdcLvOutputCurrent,26.9,e9 04 d4 0d 51 00
187.171100,PCS_dcdcLvOutputCurrent,206.1,e8 04 d4 0d 48 00
187.271100,PCS_dcdcLvOutputCurrent,52.5,ea 04 d4 0d 52 00
187.371100,PCS_dcdcLvOutputCurrent,154.9,eb 04 d4 0d 56 00
187.471100,PCS_dcdcLvOutputCurrent,180.5,ed 04 d4 0d 57 00
187.570800,PCS_dcdcLvOutputCurrent,206.1,ef 04 d5 0d 58 00
187.670600,PCS_dcdcLvOutputCurrent,385.3,ee 04 d4 0d 5f 00
187.871100,PCS_dcdcLvOutputCurrent,1.3,f1 04 d4 0d 60 00
187.971200,PCS_dcdcLvOutputCurrent,154.9,f3 04 d4 0d 66 00
188.071000,PCS_dcdcLvOutputCurrent,1.3,f5 04 d4 0d 60 00
188.170800,PCS_dcdcLvOutputCurrent,103.7,f5 04 d4 0d 64 00
188.270800,PCS_dcdcLvOutputCurrent,257.3,f6 04 d4 0d 6a 00
188.371100,PCS_dcdcLvOutputCurrent,180.5,fb 04 d3 0d 67 00
188.471200,PCS_dcdcLvOutputCurrent,231.7,f7 04 d4 0d 69 00
188.570800,PCS_dcdcLvOutputCurrent,1.3,fc 04 d4 0d 70 00
188.670600,PCS_dcdcLvOutputCurrent,206.1,fc 04 d4 0d 68 00
188.770600,PCS_dcdcLvOutputCurrent,282.9,fa 04 d4 0d 6b 00
188.871200,PCS_dcdcLvOutputCurrent,52.5,fe 04 d4 0d 72 00
188.970600,PCS_dcdcLvOutputCurrent,1.3,ff 04 d4 0d 70 00
189.070600,PCS_dcdcLvOutputCurrent,26.9,00 05 d4 0d 71 00
189.170700,PCS_dcdcLvOutputCurrent,154.9,02 05 d3 0d 76 00
189.270600,PCS_dcdcLvOutputCurrent,231.7,02 05 d4 0d 69 00
189.370600,PCS_dcdcLvOutputCurrent,154.9,03 05 d4 0d 76 00
189.471200,PCS_dcdcLvOutputCurrent,103.7,05 05 d4 0d 74 00
189.570600,PCS_dcdcLvOutputCurrent,359.7,04 05 d4 0d 6e 00
189.670600,PCS_dcdcLvOutputCurrent,231.7,05 05 d4 0d 79 00
189.770900,PCS_dcdcLvOutputCurrent,154.9,06 05 d4 0d 76 00
189.870600,PCS_dcdcLvOutputCurrent,26.9,07 05 d4 0d 71 00
189.970400,PCS_dcdcLvOutputCurrent,257.3,09 05 d4 0d 7a 00
190.070700,PCS_dcdcLvOutputCurrent,180.5,0a 05 d4 0d 77 00
190.170600,PCS_dcdcLvOutputCurrent,78.1,0a 05 d4 0d 73 00
190.270600,PCS_dcdcLvOutputCurrent,308.5,0c 05 d4 0d 7c 00
190.370700,PCS_dcdcLvOutputCurrent,231.7,0c 05 d4 0d 79 00
190.471300,PCS_dcdcLvOutputCurrent,129.3,0e 05 d4 0d 75 00
190.570500,PCS_dcdcLvOutputCurrent,206.1,0c 05 d4 0d 78 00
190.670700,PCS_dcdcLvOutputCurrent,359.7,10 05 d4 0d 7e 00
190.770500,PCS_dcdcLvOutputCurrent,154.9,10 05 d4 0d 76 00
190.870700,PCS_dcdcLvOutputCurrent,257.3,11 05 d4 0d 7a 00
190.970700,PCS_dcdcLvOutputCurrent,385.3,10 05 d4 0d 7f 00
191.070500,PCS_dcdcLvOutputCurrent,154.9,11 05 d4 0d 76 00
191.170500,PCS_dcdcLvOutputCurrent,257.3,15 05 d4 0d 7a 00
191.370500,PCS_dcdcLvOutputCurrent,154.9,17 05 d4 0d 76 00
191.470500,PCS_dcdcLvOutputCurrent,385.3,17 05 d4 0d 7f 00
191.570800,PCS_dcdcLvOutputCurrent,308.5,19 05 d4 0d 7c 00
191.670500,PCS_dcdcLvOutputCurrent,206.1,18 05 d3 0d 78 00
191.770600,PCS_dcdcLvOutputCurrent,282.9,19 05 d4 0d 7b 00
